
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Punting,Punting,Punting,Punting
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,XPM,XPA,XP%,FGM,FGA,FG%,TD,Pts,Pnt,Yds,Y/P,Blck
31,1962,5,1962-10-14,32-336,DAL,,PHI,W 41-19,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,5,5,100.0,2,3,66.7,0,11,2,104,52.00,0
32,1962,6,1962-10-21,32-343,DAL,@,PIT,W 42-27,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,6,6,100.0,,,,0,6,5,234,46.80,0
33,1962,7,1962-10-28,32-350,DAL,,STL,L 24-28,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,3,3,100.0,1,4,25.0,0,6,4,174,43.50,0
34,1962,8,1962-11-04,32-357,DAL,@,WAS,W 38-10,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,5,5,100.0,1,1,100.0,0,8,4,193,48.25,0
35,1962,9,1962-11-11,32-364,DAL,,NYG,L 10-41,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,1,100.0,1,2,50.0,0,4,4,146,36.50,0
36,1962,10,1962-11-18,33-006,DAL,,CHI,L 33-34,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,3,4,75.0,2,2,100.0,0,9,7,300,42.86,0
37,1962,11,1962-11-25,33-013,DAL,@,PHI,L 14-28,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,2,2,100.0,,1,0.0,0,2,3,130,43.33,0
38,1962,12,1962-12-02,33-020,DAL,,CLE,W 45-21,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,6,6,100.0,1,1,100.0,0,9,2,95,47.50,0
39,1962,13,1962-12-09,33-027,DAL,@,STL,L 20-52,0,0,,0,,0,0,,0,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,2,2,100.0,2,3,66.7,0,8,5,232,46.40,0
40,1962,14,1962-12-16,33-034,DAL,@,NYG,L 31-41,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,4,4,100.0,1,3,33.3,0,7,3,150,50.00,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Punting,Punting,Punting,Punting
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,XPM,XPA,XP%,FGM,FGA,FG%,TD,Pts,Pnt,Yds,Y/P,Blck
41,1963,1,1963-09-14,33-306,DAL,,STL,L 7-34,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,1,100.0,,1,0.0,0,1,7,273,39.00,0
42,1963,2,1963-09-22,33-314,DAL,,CLE,L 24-41,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,3,3,100.0,1,1,100.0,0,6,3,139,46.33,0
43,1963,3,1963-09-29,33-321,DAL,@,WAS,L 17-21,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,2,2,100.0,1,3,33.3,0,5,2,97,48.50,0
44,1963,4,1963-10-06,33-328,DAL,@,PHI,L 21-24,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,3,3,100.0,,,,0,3,7,268,38.29,0
45,1963,5,1963-10-13,33-335,DAL,,DET,W 17-14,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,2,2,100.0,1,1,100.0,0,5,10,503,50.30,0
46,1963,6,1963-10-20,33-342,DAL,@,NYG,L 21-37,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,3,3,100.0,,,,0,3,5,256,51.20,0
47,1963,7,1963-10-27,33-349,DAL,@,PIT,L 21-27,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,3,3,100.0,,2,0.0,0,3,3,151,50.33,0
48,1963,8,1963-11-03,33-356,DAL,,WAS,W 35-20,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,5,5,100.0,,1,0.0,0,5,5,218,43.60,0
49,1963,9,1963-11-10,33-363,DAL,@,SFO,L 24-31,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,3,3,100.0,1,2,50.0,0,6,2,86,43.00,0
50,1963,10,1963-11-17,34-005,DAL,,PHI,W 27-20,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,3,3,100.0,2,3,66.7,0,9,2,93,46.50,0
51,1963,11,1963-11-24,34-012,DAL,@,CLE,L 17-27,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,2,2,100.0,1,3,33.3,0,5,4,162,40.50,0
52,1963,12,1963-12-01,34-019,DAL,,NYG,L 27-34,1,15,15.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,3,3,100.0,,1,0.0,0,3,5,252,50.40,0
53,1963,13,1963-12-08,34-026,DAL,,PIT,L 19-24,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,1,100.0,2,2,100.0,0,7,7,299,42.71,0
54,1963,14,1963-12-15,34-033,DAL,@,STL,W 28-24,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,4,4,100.0,,,,0,4,9,341,37.89,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Punting,Punting,Punting,Punting
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,XPM,XPA,XP%,FGM,FGA,FG%,TD,Pts,Pnt,Yds,Y/P,Blck
55,1964,1,1964-09-13,34-306,PHI,,NYG,W 38-7,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,5,5,100.0,1,3,33.3,0,8,6,283,47.17,0
56,1964,2,1964-09-20,34-313,PHI,,SFO,L 24-28,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,3,3,100.0,1,3,33.3,0,6,4,169,42.25,0
57,1964,3,1964-09-27,34-320,PHI,,CLE,L 20-28,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,2,2,100.0,2,2,100.0,0,8,4,179,44.75,0
58,1964,4,1964-10-04,34-327,PHI,,PIT,W 21-7,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,3,3,100.0,,1,0.0,0,3,4,171,42.75,0
59,1964,5,1964-10-11,34-334,PHI,@,WAS,L 20-35,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,2,2,100.0,,,,0,2,5,212,42.40,0
60,1964,6,1964-10-18,34-341,PHI,@,NYG,W 23-17,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,2,2,100.0,3,3,100.0,0,11,0,0,,0
61,1964,7,1964-10-25,34-348,PHI,@,PIT,W 34-10,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,4,4,100.0,2,2,100.0,0,10,0,0,,0
62,1964,8,1964-11-01,34-355,PHI,,WAS,L 10-21,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,1,100.0,1,1,100.0,0,4,0,0,,0
63,1964,9,1964-11-08,34-362,PHI,@,RAM,L 10-20,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,1,100.0,1,2,50.0,0,4,0,0,,0
64,1964,10,1964-11-15,35-003,PHI,@,DAL,W 17-14,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,2,2,100.0,1,1,100.0,0,5,7,345,49.29,0
65,1964,11,1964-11-22,35-010,PHI,,STL,L 13-38,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,1,100.0,2,2,100.0,0,7,5,192,38.40,0
66,1964,12,1964-11-29,35-017,PHI,@,CLE,L 24-38,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,3,3,100.0,1,4,25.0,0,6,2,32,16.00,1
67,1964,13,1964-12-06,35-024,PHI,,DAL,W 24-14,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,3,3,100.0,1,2,50.0,0,6,6,248,41.33,0
68,1964,14,1964-12-13,35-031,PHI,@,STL,L 34-36,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,4,5,80.0,,,,0,4,6,241,40.17,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Punting,Punting,Punting,Punting
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,XPM,XPA,XP%,FGM,FGA,FG%,TD,Pts,Pnt,Yds,Y/P,Blck
69,1965,1,1965-09-19,35-311,PHI,,STL,W 34-27,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,4,4,100.0,2,3,66.7,0,10,6,288,48.00,0
70,1965,2,1965-09-26,35-318,PHI,,NYG,L 14-16,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,2,2,100.0,,2,0.0,0,2,0,0,,0
71,1965,3,1965-10-03,35-325,PHI,,CLE,L 17-35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,1965,4,1965-10-10,35-332,PHI,@,DAL,W 35-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,1965,5,1965-10-17,35-339,PHI,@,NYG,L 27-35,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,3,4,75.0,,1,0.0,0,3,0,0,,0
74,1965,6,1965-10-24,35-346,PHI,,PIT,L 14-20,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,2,2,100.0,,2,0.0,0,2,0,0,,0
75,1965,7,1965-10-31,35-353,PHI,@,WAS,L 21-23,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,3,3,100.0,,1,0.0,0,3,0,0,,0
76,1965,8,1965-11-07,35-360,PHI,@,CLE,L 34-38,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,4,4,100.0,2,3,66.7,0,10,2,100,50.00,0
77,1965,9,1965-11-14,36-002,PHI,,WAS,W 21-14,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,3,3,100.0,,,,0,3,4,158,39.50,0
78,1965,10,1965-11-21,36-009,PHI,@,BAL,L 24-34,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,3,3,100.0,1,2,50.0,0,6,5,227,45.40,0
79,1965,11,1965-11-28,36-016,PHI,@,STL,W 28-24,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,4,4,100.0,,2,0.0,0,4,4,141,35.25,0
80,1965,12,1965-12-05,36-023,PHI,,DAL,L 19-21,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,1,100.0,4,7,57.1,0,13,2,82,41.00,0
81,1965,13,1965-12-12,36-030,PHI,@,PIT,W 47-13,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,5,6,83.3,,,,0,5,7,291,41.57,0
82,1965,14,1965-12-19,36-037,PHI,,DET,L 28-35,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,4,4,100.0,,,,0,4,7,265,37.86,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Punting,Punting,Punting,Punting
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,XPM,XPA,XP%,FGM,FGA,FG%,TD,Pts,Pnt,Yds,Y/P,Blck
83,1966,1,1966-09-11,36-303,PHI,@,STL,L 13-16,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,1,100.0,2,3,66.7,0,7,5,193,38.60,0
84,1966,2,1966-09-18,36-310,PHI,,ATL,W 23-10,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,2,2,100.0,3,3,100.0,0,11,1,30,30.00,0
85,1966,3,1966-09-25,36-317,PHI,,NYG,W 35-17,1,15,15.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,5,5,100.0,,,,0,5,4,184,46.00,0
86,1966,4,1966-10-02,36-324,PHI,,STL,L 10-41,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,1,100.0,1,3,33.3,0,4,7,287,41.00,0
87,1966,5,1966-10-09,36-331,PHI,@,DAL,L 7-56,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,1,100.0,,,,0,1,6,295,49.17,0
88,1966,6,1966-10-16,36-338,PHI,@,PIT,W 31-14,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,4,4,100.0,1,1,100.0,0,7,5,204,40.80,0
89,1966,7,1966-10-23,36-345,PHI,@,NYG,W 31-3,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,4,4,100.0,1,1,100.0,0,7,0,0,,0
90,1966,8,1966-10-30,36-352,PHI,,WAS,L 13-27,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,1,100.0,2,2,100.0,0,7,0,0,,0
91,1966,9,1966-11-06,36-359,PHI,,DAL,W 24-23,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,3,3,100.0,1,2,50.0,0,6,0,0,,0
92,1966,10,1966-11-13,37-001,PHI,@,CLE,L 7-27,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,1,100.0,,1,0.0,0,1,0,0,,0
93,1966,11,1966-11-20,37-008,PHI,@,SFO,W 35-34,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,5,5,100.0,,2,0.0,0,5,2,78,39.00,0
94,1966,12,1966-12-04,37-022,PHI,,PIT,W 27-23,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,3,3,100.0,2,2,100.0,0,9,4,140,35.00,0
