
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Int,Yds,TD
10,1964,1,1964-09-12,25-195,NYJ,,DEN,W 30-6,0,0,,0,1,8,8.00,0,0,0,,0,0,0,1,25,0
11,1964,2,1964-09-27,25-210,NYJ,@,BOS,L 10-26,0,0,,0,1,33,33.00,0,2,4,2.00,0,0,0,1,24,0
12,1964,3,1964-10-03,25-216,NYJ,,SDG,T 17-17,0,0,,0,0,0,,0,1,6,6.00,0,0,0,0,0,0
13,1964,4,1964-10-10,25-223,NYJ,,OAK,W 35-13,0,0,,0,0,0,,0,1,9,9.00,0,1,6,1,54,1
14,1964,5,1964-10-17,25-230,NYJ,,HOU,W 24-21,0,0,,0,0,0,,0,4,60,15.00,0,0,0,1,0,0
15,1964,7,1964-10-31,25-244,NYJ,,BOS,W 35-14,0,0,,0,0,0,,0,1,4,4.00,0,0,0,3,27,0
16,1964,8,1964-11-08,25-252,NYJ,,BUF,L 7-20,0,0,,0,2,47,23.50,0,4,21,5.25,0,0,0,0,0,0
17,1964,9,1964-11-15,25-259,NYJ,@,DEN,L 16-20,0,0,,0,0,0,,0,3,54,18.00,0,0,0,0,0,0
18,1964,10,1964-11-22,25-266,NYJ,@,OAK,L 26-35,0,0,,0,0,0,,0,1,6,6.00,0,0,0,0,0,0
19,1964,11,1964-11-29,25-273,NYJ,,KAN,W 27-14,1,8,8.00,0,2,44,22.00,0,1,6,6.00,0,0,0,0,0,0
20,1964,12,1964-12-06,25-280,NYJ,@,SDG,L 3-38,0,0,,0,5,108,21.60,0,0,0,,0,0,0,0,0,0
21,1964,14,1964-12-20,25-294,NYJ,@,KAN,L 7-24,0,0,,0,0,0,,0,0,0,,0,0,0,1,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Def Interceptions,Def Interceptions,Def Interceptions
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Int,Yds,TD
22,1965,1,1965-09-12,26-195,NYJ,@,HOU,L 21-27,0,0,,0,2,50,25.00,0,0,0,,0,0,0,1,9,0
23,1965,4,1965-10-03,26-216,NYJ,@,DEN,L 13-16,0,0,,0,0,0,,0,2,25,12.50,0,0,0,0,0,0
24,1965,5,1965-10-16,26-229,NYJ,,OAK,T 24-24,0,0,,0,0,0,,0,1,12,12.00,0,0,0,0,0,0
25,1965,6,1965-10-23,26-236,NYJ,,SDG,L 9-34,0,0,,0,0,0,,0,1,1,1.00,0,0,0,0,0,0
26,1965,7,1965-10-31,26-244,NYJ,,DEN,W 45-10,0,0,,0,0,0,,0,2,12,6.00,0,0,0,0,0,0
27,1965,8,1965-11-07,26-251,NYJ,@,KAN,W 13-10,0,0,,0,0,0,,0,1,11,11.00,0,0,0,0,0,0
28,1965,9,1965-11-14,26-258,NYJ,@,BOS,W 30-20,0,0,,0,0,0,,0,1,0,0.00,0,0,0,0,0,0
29,1965,10,1965-11-21,26-265,NYJ,,HOU,W 41-14,0,0,,0,0,0,,0,2,12,6.00,0,0,0,1,0,0
30,1965,11,1965-11-28,26-272,NYJ,,BOS,L 23-27,0,0,,0,0,0,,0,1,0,0.00,0,0,0,0,0,0
31,1965,12,1965-12-04,26-278,NYJ,@,SDG,L 7-38,0,0,,0,0,0,,0,2,8,4.00,0,0,0,0,0,0
32,1965,13,1965-12-12,26-286,NYJ,@,OAK,L 14-24,0,0,,0,0,0,,0,1,7,7.00,0,0,0,0,0,0
33,1965,14,1965-12-19,26-293,NYJ,,BUF,W 14-12,0,0,,0,0,0,,0,0,0,,0,0,0,1,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Def Interceptions,Def Interceptions,Def Interceptions
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Int,Yds,TD
34,1966,2,1966-09-18,27-201,NYJ,,HOU,W 52-13,0,0,,0,0,0,,0,0,0,,0,0,0,1,5,0
35,1966,6,1966-10-16,27-229,NYJ,@,HOU,L 0-24,0,0,,0,0,0,,0,4,31,7.75,0,0,0,0,0,0
36,1966,8,1966-10-30,27-243,NYJ,,BUF,L 23-33,0,0,,0,0,0,,0,1,4,4.00,0,1,6,2,54,1
37,1966,14,1966-12-17,27-291,NYJ,,BOS,W 38-28,0,0,,0,0,0,,0,0,0,,0,0,0,2,17,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Def Interceptions,Def Interceptions,Def Interceptions
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Int,Yds,TD
38,1967,2,1967-09-24,28-207,NYJ,@,DEN,W 38-24,0,0,,0,0,0,,0,3,21,7.00,0,0,0,0,0,0
39,1967,3,1967-10-01,28-214,NYJ,,MIA,W 29-7,0,0,,0,0,0,,0,2,26,13.00,0,0,0,0,0,0
40,1967,4,1967-10-07,28-220,NYJ,,OAK,W 27-14,0,0,,0,0,0,,0,2,1,0.50,0,0,0,1,17,0
41,1967,5,1967-10-15,28-228,NYJ,,HOU,T 28-28,0,0,,0,0,0,,0,6,40,6.67,0,0,0,0,0,0
42,1967,6,1967-10-22,28-235,NYJ,@,MIA,W 33-14,0,0,,0,0,0,,0,2,32,16.00,0,0,0,0,0,0
43,1967,7,1967-10-29,28-242,NYJ,,BOS,W 30-23,0,0,,0,0,0,,0,3,40,13.33,0,0,0,1,7,0
44,1967,8,1967-11-05,28-249,NYJ,@,KAN,L 18-42,0,0,,0,0,0,,0,1,2,2.00,0,0,0,0,0,0
45,1967,9,1967-11-12,28-256,NYJ,,BUF,W 20-10,0,0,,0,0,0,,0,1,0,0.00,0,0,0,0,0,0
46,1967,10,1967-11-19,28-263,NYJ,@,BOS,W 29-24,0,0,,0,0,0,,0,2,19,9.50,0,0,0,0,0,0
47,1967,11,1967-12-03,28-277,NYJ,,DEN,L 24-33,0,0,,0,0,0,,0,3,38,12.67,0,0,0,0,0,0
48,1967,14,1967-12-24,28-298,NYJ,@,SDG,W 42-31,0,0,,0,0,0,,0,0,0,,0,0,0,1,3,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Def Interceptions,Def Interceptions,Def Interceptions
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Int,Yds,TD
49,1968,2,1968-09-22,29-205,NYJ,@,BOS,W 47-31,0,0,,0,0,0,,0,1,1,1.00,0,0,0,0,0,0
50,1968,4,1968-10-05,29-218,NYJ,,SDG,W 23-20,0,0,,0,0,0,,0,2,1,0.50,0,0,0,0,0,0
51,1968,5,1968-10-13,29-226,NYJ,,DEN,L 13-21,0,0,,0,0,0,,0,2,18,9.00,0,0,0,0,0,0
52,1968,6,1968-10-20,29-233,NYJ,@,HOU,W 20-14,0,0,,0,0,0,,0,2,21,10.50,0,0,0,0,0,0
53,1968,7,1968-10-27,29-240,NYJ,,BOS,W 48-14,0,0,,0,0,0,,0,3,6,2.00,0,0,0,1,16,0
54,1968,8,1968-11-03,29-247,NYJ,,BUF,W 25-21,0,0,,0,0,0,,0,5,33,6.60,0,0,0,0,0,0
55,1968,9,1968-11-10,29-254,NYJ,,HOU,W 26-7,0,0,,0,0,0,,0,1,1,1.00,0,0,0,1,36,0
56,1968,10,1968-11-17,29-261,NYJ,@,OAK,L 32-43,0,0,,0,0,0,,0,1,20,20.00,0,0,0,1,0,0
57,1968,11,1968-11-24,29-268,NYJ,@,SDG,W 37-15,0,0,,0,0,0,,0,1,10,10.00,0,0,0,1,22,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Def Interceptions,Def Interceptions,Def Interceptions
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Int,Yds,TD
58,1969,4,1969-10-05,30-218,NYJ,@,BOS,W 23-14,0,0,,0,0,0,,0,0,0,,0,0,0,1,7,0
59,1969,5,1969-10-12,30-225,NYJ,@,CIN,W 21-7,0,0,,0,0,0,,0,0,0,,0,0,0,1,2,0
60,1969,8,1969-11-02,30-246,NYJ,,MIA,W 34-31,0,0,,0,0,0,,0,0,0,,0,0,0,1,1,0
61,1969,9,1969-11-09,30-253,NYJ,,BUF,W 16-6,0,0,,0,0,0,,0,0,0,,0,0,0,1,0,0
62,1969,10,1969-11-16,30-260,NYJ,,KAN,L 16-34,0,0,,0,0,0,,0,1,2,2.00,0,0,0,0,0,0
63,1969,11,1969-11-23,30-267,NYJ,,CIN,W 40-7,0,0,,0,0,0,,0,2,12,6.00,0,0,0,0,0,0
64,1969,12,1969-11-30,30-274,NYJ,,OAK,L 14-27,0,0,,0,0,0,,0,1,7,7.00,0,0,0,0,0,0
65,1969,14,1969-12-14,30-288,NYJ,@,MIA,W 27-9,0,0,,0,0,0,,0,0,0,,0,0,0,1,0,0
,,,65 Games,,,,,36-25-4,1,8,8.00,0,13,290,22.31,0,88,787,8.94,1,3,18,34,357,2
