
21,2002,7,2002-10-27,24-341,DET,@,BUF,L 17-24,0,,,,,,,,,,,,
22,2002,8,2002-11-03,24-348,DET,,DAL,W 9-7,0,,,,,,,,,,,,
23,2002,9,2002-11-10,24-355,DET,@,GNB,L 14-40,0,,,,,,,,,,,,
24,2002,10,2002-11-17,24-362,DET,,NYJ,L 14-31,0,,,,,,,,,,,,
25,2002,11,2002-11-24,25-004,DET,@,CHI,L 17-20,,,,,,,,,,,,,
26,2002,12,2002-11-28,25-008,DET,,NWE,L 12-20,4,2,13,6.50,0,0,0,,0,0,0,,0
27,2002,13,2002-12-08,25-018,DET,@,ARI,L 20-23,,,,,,,,,,,,,
28,2002,14,2002-12-15,25-025,DET,,TAM,L 20-23,,,,,,,,,,,,,
29,2002,15,2002-12-22,25-032,DET,@,ATL,L 15-36,,,,,,,,,,,,,
30,2002,16,2002-12-29,25-039,DET,,MIN,L 36-38,,,,,,,,,,,,,
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD
31,2003,1,2003-09-07,25-291,DET,,ARI,W 42-24,,,,,,,,,,,,,
32,2003,2,2003-09-14,25-298,DET,@,GNB,L 6-31,0,,,,,,,,,,,,
33,2003,3,2003-09-21,25-305,DET,,MIN,L 13-23,0,,,,,,,,,,,,
34,2003,4,2003-09-28,25-312,DET,@,DEN,L 16-20,,,,,,,,,,,,,
35,2003,5,2003-10-05,25-319,DET,@,SFO,L 17-24,,,,,,,,,,,,,
36,2003,6,2003-10-19,25-333,DET,,DAL,L 7-38,0,,,,,,,,,,,,
37,2003,7,2003-10-26,25-340,DET,@,CHI,L 16-24,,,,,,,,,,,,,
38,2003,8,2003-11-02,25-347,DET,,OAK,W 23-13,,,,,,,,,,,,,
39,2003,9,2003-11-09,25-354,DET,,CHI,W 12-10,,,,,,,,,,,,,
40,2003,10,2003-11-16,25-361,DET,@,SEA,L 14-35,,,,,,,,,,,,,
41,2003,11,2003-11-23,26-003,DET,@,MIN,L 14-24,,,,,,,,,,,,,
42,2003,12,2003-11-27,26-007,DET,,GNB,W 22-14,0,,,,,,,,,,,,
43,2003,13,2003-12-07,26-017,DET,,SDG,L 7-14,0,,,,,,,,,,,,
44,2003,14,2003-12-14,26-024,DET,@,KAN,L 17-45,,,,,,,,,,,,,
45,2003,15,2003-12-21,26-031,DET,@,CAR,L 14-20,1,1,2,2.00,0,0,0,,0,0,0,,0
46,2003,16,2003-12-28,26-038,DET,,STL,W 30-20,,,,,,,,,,,,,
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD
47,2004,1,2004-09-12,26-297,STL,,ARI,W 17-10,,,,,,,,,,,,,
48,2004,2,2004-09-19,26-304,STL,@,ATL,L 17-34,0,,,,,,,,,,,,
49,2004,4,2004-10-10,26-325,DET,@,ATL,W 17-10,1,1,11,11.00,0,0,0,,0,0,0,,0
50,2004,5,2004-10-17,26-332,DET,,GNB,L 10-38,0,,,,,,,,,,,,
51,2004,6,2004-10-24,26-339,DET,@,NYG,W 28-13,2,2,19,9.50,0,0,0,,0,1,10,10.00,0
52,2004,7,2004-10-31,26-346,DET,@,DAL,L 21-31,1,1,7,7.00,0,0,0,,0,0,0,,0
53,2004,10,2004-11-21,27-001,DET,@,MIN,L 19-22,0,,,,,,,,,,,,
54,2004,11,2004-11-25,27-005,DET,,IND,L 9-41,,,,,,,,,,,,,
55,2004,12,2004-12-05,27-015,DET,,ARI,W 26-12,,,,,,,,,,,,,
56,2004,13,2004-12-12,27-022,DET,@,GNB,L 13-16,,,,,,,,,,,,,
57,2004,14,2004-12-19,27-029,DET,,MIN,L 27-28,0,,,,,,,,,,,,
58,2004,15,2004-12-26,27-036,DET,,CHI,W 19-13,,,,,,,,,,,,,
59,2004,16,2005-01-02,27-043,DET,@,TEN,L 19-24,0,0,0,,0,0,0,,0,1,2,2.00,0
,,,59 Games,,,,,15-44-0,19,12,113,9.42,0,1,0,0.00,0,2,12,6.00,0
