
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD
45,1989,1,1989-09-10,24-298,DEN,,KAN,W 34-20,0,0,,0,,0,0,,0,2,53,26.50,0,2,23,11.50,0
46,1989,2,1989-09-18,24-306,DEN,@,BUF,W 28-14,0,0,,0,,0,0,,0,3,52,17.33,0,0,0,,0
47,1989,3,1989-09-24,24-312,DEN,,RAI,W 31-21,0,0,,0,,0,0,,0,1,12,12.00,0,2,7,3.50,0
48,1989,4,1989-10-01,24-319,DEN,@,CLE,L 13-16,0,0,,0,,0,0,,0,3,68,22.67,0,2,10,5.00,0
49,1989,5,1989-10-08,24-326,DEN,,SDG,W 16-10,0,0,,0,,0,0,,0,2,43,21.50,0,3,41,13.67,0
50,1989,6,1989-10-15,24-333,DEN,,IND,W 14-3,0,0,,0,,0,0,,0,0,0,,0,4,26,6.50,0
51,1989,7,1989-10-22,24-340,DEN,@,SEA,W 24-21,0,0,,0,,0,0,,0,3,60,20.00,0,4,24,6.00,0
52,1989,8,1989-10-29,24-347,DEN,,PHI,L 24-28,0,0,,0,,0,0,,0,4,101,25.25,0,4,12,3.00,0
53,1989,9,1989-11-05,24-354,DEN,,PIT,W 34-7,,,,,,,,,,0,0,,0,0,0,,0
54,1989,11,1989-11-20,25-004,DEN,@,WAS,W 14-10,0,0,,0,,0,0,,0,1,16,16.00,0,0,0,,0
55,1989,12,1989-11-26,25-010,DEN,,SEA,W 41-14,0,0,,0,,0,0,,0,2,28,14.00,0,0,0,,0
56,1989,13,1989-12-03,25-017,DEN,@,RAI,L 13-16,0,0,,0,,0,0,,0,4,63,15.75,0,0,0,,0
57,1989,14,1989-12-10,25-024,DEN,,NYG,L 7-14,0,0,,0,,0,0,,0,2,47,23.50,0,0,0,,0
58,1989,15,1989-12-16,25-030,DEN,@,PHO,W 37-0,0,0,,0,,0,0,,0,1,4,4.00,0,0,0,,0
59,1989,16,1989-12-24,25-038,DEN,@,SDG,L 16-19,0,0,,0,,0,0,,0,2,55,27.50,0,0,0,,0
,,,59 Games,,,,,37-21-1,31,96,3.10,0,,3,18,6.00,0,104,2218,21.33,0,22,147,6.68,0
