
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Def Interceptions,Def Interceptions,Def Interceptions
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Int,Yds,TD
21,1963,1,1963-09-15,25-348,PIT,@,PHI,T 21-21,,0,0,,0,0,0,,0,0,0,,0,0,0,1,4,0
22,1963,2,1963-09-22,25-355,PIT,,NYG,W 31-0,,0,0,,0,0,0,,0,1,0,0.00,0,0,0,0,0,0
23,1963,3,1963-09-29,25-362,PIT,,STL,W 23-10,,0,0,,0,0,0,,0,1,9,9.00,0,0,0,0,0,0
24,1963,6,1963-10-20,26-018,PIT,,WAS,W 38-27,,0,0,,0,0,0,,0,1,5,5.00,0,1,6,2,24,1
25,1963,7,1963-10-27,26-025,PIT,,DAL,W 27-21,,0,0,,0,0,0,,0,1,7,7.00,0,0,0,1,0,0
26,1963,10,1963-11-17,26-046,PIT,@,WAS,W 34-28,,0,0,,0,0,0,,0,0,0,,0,0,0,1,0,0
27,1963,11,1963-11-24,26-053,PIT,,CHI,T 17-17,,0,0,,0,0,0,,0,2,10,5.00,0,0,0,1,37,0
28,1963,12,1963-12-01,26-060,PIT,,PHI,T 20-20,,0,0,,0,0,0,,0,2,13,6.50,0,0,0,0,0,0
29,1963,13,1963-12-08,26-067,PIT,@,DAL,W 24-19,,0,0,,0,0,0,,0,2,10,5.00,0,0,0,0,0,0
30,1963,14,1963-12-15,26-074,PIT,@,NYG,L 17-33,,0,0,,0,0,0,,0,2,5,2.50,0,0,0,0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Def Interceptions,Def Interceptions,Def Interceptions
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Int,Yds,TD
31,1964,12,1964-11-29,27-058,PIT,,STL,L 20-21,,0,0,,0,0,0,,0,0,0,,0,0,0,2,11,0
,,,31 Games,,,,,17-11-3,,6,64,10.67,0,20,383,19.15,0,13,72,5.54,0,1,6,13,102,1
