
161,2000,6,2000-10-15,31-153,DAL,@,NYG,L 14-19,19,61,3.21,1,2,2,10,5.00,0,0,0,,0,0,0,,,,1,6
162,2000,7,2000-10-22,31-160,DAL,,ARI,W 48-7,24,112,4.67,1,0,0,0,,0,0,0,,0,0,0,,,,1,6
163,2000,8,2000-10-29,31-167,DAL,,JAX,L 17-23,24,102,4.25,0,0,0,0,,0,0,0,,0,0,0,,,,0,0
164,2000,9,2000-11-05,31-174,DAL,@,PHI,L 13-16,26,134,5.15,1,1,1,15,15.00,0,0,0,,0,0,0,,,,1,6
165,2000,10,2000-11-12,31-181,DAL,,CIN,W 23-6,17,16,0.94,0,1,1,19,19.00,0,0,0,,0,0,0,,,,0,0
166,2000,11,2000-11-19,31-188,DAL,@,BAL,L 0-27,11,48,4.36,0,1,0,0,,0,0,0,,0,0,0,,,,0,0
167,2000,12,2000-11-23,31-192,DAL,,MIN,L 15-27,12,100,8.33,0,1,1,8,8.00,0,0,0,,0,0,0,,,,0,0
168,2000,13,2000-12-03,31-202,DAL,@,TAM,L 7-27,20,80,4.00,1,1,1,11,11.00,0,0,0,,0,0,0,,,,1,6
169,2000,14,2000-12-10,31-209,DAL,,WAS,W 32-13,23,150,6.52,1,0,0,0,,0,0,0,,0,0,0,,,,1,6
170,2000,15,2000-12-17,31-216,DAL,,NYG,L 13-17,24,46,1.92,1,0,0,0,,0,0,0,,0,0,0,,,,1,6
171,2000,16,2000-12-25,31-224,DAL,@,TEN,L 0-31,12,20,1.67,0,1,0,0,,0,0,0,,0,0,0,,,,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,TD,Pts
172,2001,1,2001-09-09,32-117,DAL,,TAM,L 6-10,13,40,3.08,0,0,0,0,,0,0,0,,0,0,0,,,,0,0
173,2001,2,2001-09-23,32-131,DAL,,SDG,L 21-32,17,85,5.00,0,0,0,0,,0,0,0,,0,0,0,,,,0,0
174,2001,3,2001-09-30,32-138,DAL,@,PHI,L 18-40,16,58,3.63,0,2,1,4,4.00,0,0,0,,0,0,0,,,,0,0
175,2001,4,2001-10-07,32-145,DAL,@,OAK,L 21-28,16,25,1.56,0,3,3,21,7.00,0,0,0,,0,0,0,,,,0,0
176,2001,5,2001-10-15,32-153,DAL,,WAS,W 9-7,25,107,4.28,0,7,5,45,9.00,0,0,0,,0,0,0,,,,0,0
177,2001,6,2001-10-28,32-166,DAL,,ARI,W 17-3,21,83,3.95,0,1,1,11,11.00,0,0,0,,0,0,0,,,,0,0
178,2001,9,2001-11-18,32-187,DAL,,PHI,L 3-36,15,80,5.33,0,2,2,10,5.00,0,0,0,,0,0,0,,,,0,0
179,2001,10,2001-11-22,32-191,DAL,,DEN,L 24-26,9,9,1.00,0,2,2,7,3.50,0,0,0,,0,0,0,,,,0,0
180,2001,11,2001-12-02,32-201,DAL,@,WAS,W 20-14,25,102,4.08,1,0,0,0,,0,0,0,,0,0,0,,,,1,6
181,2001,12,2001-12-09,32-208,DAL,,NYG,W 20-13,22,62,2.82,1,1,1,3,3.00,0,0,0,,0,0,0,,,,1,6
182,2001,13,2001-12-16,32-215,DAL,@,SEA,L 3-29,12,39,3.25,0,1,0,0,,0,0,0,,0,0,0,,,,0,0
183,2001,14,2001-12-23,32-222,DAL,@,ARI,L 10-17,26,128,4.92,0,1,1,11,11.00,0,0,0,,0,0,0,,,,0,0
184,2001,15,2001-12-30,32-229,DAL,,SFO,W 27-21,26,126,4.85,0,1,1,4,4.00,0,0,0,,0,0,0,,,,0,0
185,2001,16,2002-01-06,32-236,DAL,@,DET,L 10-15,18,77,4.28,1,0,0,0,,0,0,0,,0,0,0,,,,1,6
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,TD,Pts
186,2002,1,2002-09-08,33-116,DAL,@,HOU,L 10-19,17,67,3.94,0,2,2,12,6.00,0,0,0,,0,0,0,,,,0,0
187,2002,2,2002-09-15,33-123,DAL,,TEN,W 21-13,18,59,3.28,0,2,1,4,4.00,0,0,0,,0,0,0,,,,0,0
188,2002,3,2002-09-22,33-130,DAL,@,PHI,L 13-44,11,52,4.73,0,3,2,31,15.50,0,0,0,,0,0,0,,,,0,0
189,2002,4,2002-09-29,33-137,DAL,@,STL,W 13-10,13,58,4.46,0,3,1,8,8.00,0,0,0,,0,0,0,,,,0,0
190,2002,5,2002-10-06,33-144,DAL,,NYG,L 17-21,13,70,5.38,1,2,2,15,7.50,0,0,0,,0,0,0,,,,1,6
191,2002,6,2002-10-13,33-151,DAL,,CAR,W 14-13,13,59,4.54,0,1,1,7,7.00,0,0,0,,0,0,0,,,,0,0
192,2002,7,2002-10-20,33-158,DAL,@,ARI,L 6-9,22,82,3.73,0,0,0,0,,0,0,0,,0,0,0,,,,0,0
193,2002,8,2002-10-27,33-165,DAL,,SEA,L 14-17,24,109,4.54,1,1,1,3,3.00,0,0,0,,0,0,0,,,,1,6
194,2002,9,2002-11-03,33-172,DAL,@,DET,L 7-9,16,39,2.44,0,0,0,0,,0,0,0,,0,0,0,,,,0,0
195,2002,10,2002-11-17,33-186,DAL,@,IND,L 3-20,8,22,2.75,0,1,0,0,,0,0,0,,0,0,0,,,,0,0
196,2002,11,2002-11-24,33-193,DAL,,JAX,W 21-19,20,73,3.65,1,1,1,12,12.00,0,0,0,,0,0,0,,,,1,6
197,2002,12,2002-11-28,33-197,DAL,,WAS,W 27-20,23,144,6.26,0,2,1,-4,-4.00,0,0,0,,0,0,0,,,,0,0
198,2002,13,2002-12-08,33-207,DAL,,SFO,L 27-31,19,66,3.47,2,1,0,0,,0,0,0,,0,0,0,,,,2,12
199,2002,14,2002-12-15,33-214,DAL,@,NYG,L 7-37,11,32,2.91,0,1,1,-2,-2.00,0,0,0,,0,0,0,,,,0,0
200,2002,15,2002-12-21,33-220,DAL,,PHI,L 3-27,8,30,3.75,0,3,2,6,3.00,0,0,0,,0,0,0,,,,0,0
201,2002,16,2002-12-29,33-228,DAL,@,WAS,L 14-20,18,13,0.72,0,1,1,-3,-3.00,0,0,0,,0,0,0,,,,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,TD,Pts
202,2003,1,2003-09-07,34-115,ARI,@,DET,L 24-42,13,64,4.92,0,4,2,9,4.50,0,0,0,,0,0,0,,,,0,0
203,2003,2,2003-09-14,34-122,ARI,,SEA,L 0-38,14,54,3.86,0,0,0,0,,0,0,0,,0,0,0,,,,0,0
204,2003,3,2003-09-21,34-129,ARI,,GNB,W 20-13,20,50,2.50,0,2,2,16,8.00,0,0,0,,0,0,0,,,,0,0
205,2003,4,2003-09-28,34-136,ARI,@,STL,L 13-37,12,25,2.08,1,2,0,0,,0,0,0,,0,0,0,,,,1,6
206,2003,5,2003-10-05,34-143,ARI,@,DAL,L 7-24,6,-1,-0.17,0,2,2,2,1.00,0,0,0,,0,0,0,,,,0,0
207,2003,12,2003-11-30,34-199,ARI,@,CHI,L 3-28,1,-3,-3.00,0,1,1,5,5.00,0,0,0,,0,0,0,,,,0,0
208,2003,13,2003-12-07,34-206,ARI,@,SFO,L 14-50,4,15,3.75,0,0,0,0,,0,0,0,,0,0,0,,,,0,0
209,2003,14,2003-12-14,34-213,ARI,,CAR,L 17-20,9,23,2.56,1,0,0,0,,0,0,0,,0,0,0,,,,1,6
210,2003,15,2003-12-21,34-220,ARI,@,SEA,L 10-28,4,9,2.25,0,5,4,27,6.75,0,0,0,,0,0,0,,,,0,0
211,2003,16,2003-12-28,34-227,ARI,,MIN,W 18-17,7,20,2.86,0,3,3,48,16.00,0,0,0,,0,0,0,,,,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,TD,Pts
212,2004,1,2004-09-12,35-120,ARI,@,STL,L 10-17,16,87,5.44,1,0,0,0,,0,0,0,,0,0,0,,,,1,6
213,2004,2,2004-09-19,35-127,ARI,,NWE,L 12-23,13,31,2.38,1,0,0,0,,0,0,0,,0,0,0,,,,1,6
214,2004,3,2004-09-26,35-134,ARI,@,ATL,L 3-6,18,45,2.50,0,2,2,11,5.50,0,0,0,,0,0,0,,,,0,0
215,2004,4,2004-10-03,35-141,ARI,,NOR,W 34-10,21,127,6.05,1,2,1,18,18.00,0,1,1,100.00,21,1,0,158.3,21.00,41.00,1,6
216,2004,5,2004-10-10,35-148,ARI,@,SFO,L 28-31,16,63,3.94,1,1,0,0,,0,0,0,,0,0,0,,,,1,6
217,2004,6,2004-10-24,35-162,ARI,,SEA,W 25-17,26,106,4.08,1,4,4,30,7.50,0,0,0,,0,0,0,,,,1,6
218,2004,7,2004-10-31,35-169,ARI,@,BUF,L 14-38,22,64,2.91,0,1,1,5,5.00,0,0,0,,0,0,0,,,,0,0
219,2004,8,2004-11-07,35-176,ARI,@,MIA,W 24-23,19,42,2.21,1,2,1,3,3.00,0,0,0,,0,0,0,,,,1,6
220,2004,9,2004-11-14,35-183,ARI,,NYG,W 17-14,19,67,3.53,2,1,0,0,,0,0,0,,0,0,0,,,,2,12
221,2004,10,2004-11-21,35-190,ARI,@,CAR,L 10-35,11,26,2.36,0,1,1,4,4.00,0,0,0,,0,0,0,,,,0,0
222,2004,11,2004-11-28,35-197,ARI,,NYJ,L 3-13,3,21,7.00,0,0,0,0,,0,0,0,,0,0,0,,,,0,0
223,2004,13,2004-12-12,35-211,ARI,,SFO,L 28-31,18,53,2.94,1,1,1,-3,-3.00,0,0,0,,0,0,0,,,,1,6
224,2004,14,2004-12-19,35-218,ARI,,STL,W 31-7,19,71,3.74,0,2,2,24,12.00,0,0,0,,0,0,0,,,,0,0
225,2004,15,2004-12-26,35-225,ARI,@,SEA,L 21-24,23,65,2.83,0,0,0,0,,0,0,0,,0,0,0,,,,0,0
226,2004,16,2005-01-02,35-232,ARI,,TAM,W 12-7,23,69,3.00,0,3,2,13,6.50,0,0,0,,0,0,0,,,,0,0
,,,226 Games,,,,,123-103-0,4409,18355,4.16,164,545,515,3224,6.26,11,1,1,100.00,21,1,0,158.3,21.00,41.00,175,1050
