
118,1984,9,1984-10-28,30-273,NYG,,WAS,W 37-13,3,18,6.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
119,1984,10,1984-11-04,30-280,NYG,@,DAL,W 19-7,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,,,,,,,,,,,,,,,,
120,1984,11,1984-11-11,30-287,NYG,@,TAM,L 17-20,0,0,,0,,4,27,6.75,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
121,1984,12,1984-11-18,30-294,NYG,,STL,W 16-10,0,0,,0,,1,11,11.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
122,1984,13,1984-11-25,30-301,NYG,,KAN,W 28-27,2,0,0.00,0,,3,24,8.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
123,1984,14,1984-12-02,30-308,NYG,@,NYJ,W 20-10,6,36,6.00,0,,6,81,13.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
124,1984,15,1984-12-09,30-315,NYG,@,STL,L 21-31,0,0,,0,,1,6,6.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
125,1984,16,1984-12-15,30-321,NYG,,NOR,L 3-10,1,8,8.00,0,,3,38,12.67,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,XPM,XPA,XP%,FGM,FGA,FG%,TD,Pts
126,1985,1,1985-09-08,31-222,NYG,,PHI,W 21-0,1,18,18.00,0,,1,9,9.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
127,1985,2,1985-09-15,31-229,NYG,@,GNB,L 20-23,5,24,4.80,0,,3,14,4.67,0,0,0,,0,0,0,,,,2,13,6.50,0,0,0,,0,,,,,,,0,0
128,1985,3,1985-09-22,31-236,NYG,,STL,W 27-17,2,27,13.50,0,,1,40,40.00,0,0,0,,0,0,0,,,,2,56,28.00,0,0,0,,0,,,,,,,0,0
129,1985,4,1985-09-29,31-243,NYG,@,PHI,W 16-10,3,24,8.00,0,,0,0,,0,0,0,,0,0,0,,,,1,17,17.00,0,0,0,,0,,,,,,,0,0
130,1985,5,1985-10-06,31-250,NYG,,DAL,L 29-30,2,0,0.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
131,1985,6,1985-10-13,31-257,NYG,@,CIN,L 30-35,0,0,,0,,5,46,9.20,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
132,1985,7,1985-10-20,31-264,NYG,,WAS,W 17-3,2,9,4.50,0,,1,9,9.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
133,1985,8,1985-10-27,31-271,NYG,@,NOR,W 21-13,1,3,3.00,0,,1,6,6.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
134,1985,9,1985-11-03,31-278,NYG,,TAM,W 22-20,0,0,,0,,3,30,10.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
135,1985,10,1985-11-10,31-285,NYG,,RAM,W 24-19,1,2,2.00,0,,1,49,49.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
136,1985,11,1985-11-18,31-293,NYG,@,WAS,L 21-23,1,10,10.00,0,,2,12,6.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
137,1985,12,1985-11-24,31-299,NYG,@,STL,W 34-3,2,9,4.50,0,,1,13,13.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
138,1985,13,1985-12-01,31-306,NYG,,CLE,L 33-35,1,13,13.00,0,,4,37,9.25,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
139,1985,14,1985-12-08,31-313,NYG,@,HOU,W 35-14,2,13,6.50,0,,1,25,25.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
140,1985,15,1985-12-15,31-320,NYG,@,DAL,L 21-28,5,21,4.20,0,,4,36,9.00,1,0,0,,0,0,0,,,,2,34,17.00,0,0,0,,0,,,,,,,1,6
141,1985,16,1985-12-21,31-326,NYG,,PIT,W 28-10,1,14,14.00,0,,2,1,0.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,XPM,XPA,XP%,FGM,FGA,FG%,TD,Pts
142,1986,1,1986-09-08,32-222,NYG,@,DAL,L 28-31,1,2,2.00,0,,2,11,5.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
143,1986,2,1986-09-14,32-228,NYG,,SDG,W 20-7,0,0,,0,,1,11,11.00,0,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0,,0,,,,,,,0,0
144,1986,3,1986-09-21,32-235,NYG,@,RAI,W 14-9,1,4,4.00,0,,4,13,3.25,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
145,1986,4,1986-09-28,32-242,NYG,,NOR,W 20-17,0,0,,0,,1,7,7.00,0,0,0,,0,0,0,,,,0,0,,0,3,1,0.33,0,,,,,,,0,0
146,1986,5,1986-10-05,32-249,NYG,@,STL,W 13-6,2,7,3.50,0,,3,30,10.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
147,1986,6,1986-10-12,32-256,NYG,,PHI,W 35-3,1,7,7.00,0,,3,17,5.67,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
148,1986,7,1986-10-19,32-263,NYG,@,SEA,L 12-17,3,7,2.33,0,,1,8,8.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
149,1986,8,1986-10-27,32-271,NYG,,WAS,W 27-20,1,10,10.00,0,,5,54,10.80,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
150,1986,9,1986-11-02,32-277,NYG,,DAL,W 17-14,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,,,,,0,0,,0,,,,,,,,
151,1986,10,1986-11-09,32-284,NYG,@,PHI,W 17-14,1,1,1.00,0,,1,12,12.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
152,1986,11,1986-11-16,32-291,NYG,@,MIN,W 22-20,0,0,,0,,3,26,8.67,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
153,1986,12,1986-11-23,32-298,NYG,,DEN,W 19-16,3,7,2.33,0,,1,7,7.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
154,1986,13,1986-12-01,32-306,NYG,@,SFO,W 21-17,0,0,,0,,3,35,11.67,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
155,1986,14,1986-12-07,32-312,NYG,@,WAS,W 24-14,2,9,4.50,0,,2,22,11.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
156,1986,15,1986-12-14,32-319,NYG,,STL,W 27-7,1,7,7.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
157,1986,16,1986-12-20,32-325,NYG,,GNB,W 55-24,0,0,,0,,3,15,5.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,XPM,XPA,XP%,FGM,FGA,FG%,TD,Pts
158,1987,1,1987-09-14,33-228,NYG,@,CHI,L 19-34,1,11,11.00,0,,1,7,7.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
159,1987,2,1987-09-20,33-234,NYG,,DAL,L 14-16,0,0,,0,,5,59,11.80,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
160,1987,6,1987-10-25,33-269,NYG,,STL,W 30-7,1,0,0.00,0,,1,-4,-4.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
161,1987,7,1987-11-02,33-277,NYG,@,DAL,L 24-33,1,5,5.00,0,,4,32,8.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
162,1987,8,1987-11-08,33-283,NYG,,NWE,W 17-10,0,0,,0,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
163,1987,9,1987-11-15,33-290,NYG,@,PHI,W 20-17,0,0,,0,,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,
164,1987,10,1987-11-22,33-297,NYG,@,NOR,L 14-23,1,17,17.00,0,,1,7,7.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
165,1987,11,1987-11-29,33-304,NYG,@,WAS,L 19-23,0,0,,0,,4,54,13.50,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
166,1987,12,1987-12-06,33-311,NYG,,PHI,W 23-20,2,3,1.50,0,,1,8,8.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
167,1987,13,1987-12-13,33-318,NYG,@,STL,L 24-27,1,15,15.00,0,,5,47,9.40,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
168,1987,14,1987-12-19,33-324,NYG,,GNB,W 20-10,2,20,10.00,0,,1,8,8.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
169,1987,15,1987-12-27,33-332,NYG,,NYJ,W 20-7,1,3,3.00,0,,3,30,10.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,,,,,,,0,0
,,,169 Games,,,,,79-90-0,1031,4072,3.95,34,,490,4066,8.30,9,3,7,42.86,83,0,1,47.6,11.86,5.43,34,621,18.26,0,5,9,1.80,0,1,3,33.3,2,3,66.7,43,265
