
43,1977,11,1977-11-27,25-066,MIN,@,GNB,W 13-6,6,18,3.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
44,1977,13,1977-12-11,25-080,MIN,@,OAK,L 13-35,1,5,5.00,0,,1,7,7.00,0,0,0,,0,0,0,,,,0,0,,0,0,0
45,1977,14,1977-12-17,25-086,MIN,@,DET,W 30-21,8,23,2.88,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
46,1978,8,1978-10-22,26-030,MIN,,GNB,W 21-7,1,1,1.00,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
47,1978,9,1978-10-26,26-034,MIN,@,DAL,W 21-10,5,22,4.40,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
48,1978,10,1978-11-05,26-044,MIN,,DET,W 17-7,5,18,3.60,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,TD,Pts
49,1979,8,1979-10-21,27-029,GNB,@,TAM,L 3-21,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,1,16,16.00,0,0,0
,,,49 Games,,,,,29-20-0,206,830,4.03,9,,45,378,8.40,0,0,2,0.00,0,0,0,39.6,0.00,0.00,22,482,21.91,0,9,54
