
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,2PM,TD,Pts
33,2001,1,2001-09-09,23-039,IND,@,NYJ,W 45-24,28,135,4.82,2,3,2,13,6.50,0,,2,12
34,2001,2,2001-09-23,23-053,IND,,BUF,W 42-26,23,111,4.83,1,4,4,48,12.00,0,,1,6
35,2001,3,2001-09-30,23-060,IND,@,NWE,L 13-44,17,55,3.24,0,7,6,38,6.33,0,,0,0
36,2001,4,2001-10-14,23-074,IND,,OAK,L 18-23,26,116,4.46,0,7,6,51,8.50,0,,0,0
37,2001,5,2001-10-21,23-081,IND,,NWE,L 17-38,30,143,4.77,0,6,4,34,8.50,0,,0,0
38,2001,6,2001-10-25,23-085,IND,@,KAN,W 35-28,27,102,3.78,0,2,2,9,4.50,0,,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,2PM,TD,Pts
39,2002,1,2002-09-08,24-038,IND,@,JAX,W 28-25,26,99,3.81,0,9,2,11,5.50,0,,0,0
40,2002,2,2002-09-15,24-045,IND,,MIA,L 13-21,30,138,4.60,0,10,8,82,10.25,0,,0,0
41,2002,3,2002-09-22,24-052,IND,@,HOU,W 23-3,25,88,3.52,0,4,4,29,7.25,0,,0,0
42,2002,4,2002-10-06,24-066,IND,,CIN,W 28-21,22,60,2.73,1,4,3,10,3.33,0,,1,6
43,2002,5,2002-10-13,24-073,IND,,BAL,W 22-20,17,43,2.53,0,4,4,8,2.00,0,,0,0
44,2002,6,2002-10-21,24-081,IND,@,PIT,L 10-28,20,62,3.10,0,12,11,83,7.55,0,,0,0
45,2002,7,2002-10-27,24-087,IND,@,WAS,L 21-26,14,33,2.36,0,7,5,14,2.80,1,,1,6
46,2002,10,2002-11-17,24-108,IND,,DAL,W 20-3,24,106,4.42,0,4,4,6,1.50,0,,0,0
47,2002,11,2002-11-24,24-115,IND,@,DEN,W 23-20,26,84,3.23,1,6,6,31,5.17,0,,1,6
48,2002,12,2002-12-01,24-122,IND,,HOU,W 19-3,20,65,3.25,0,3,0,0,,0,,0,0
49,2002,13,2002-12-08,24-129,IND,@,TEN,L 17-27,18,70,3.89,0,4,4,25,6.25,0,,0,0
50,2002,14,2002-12-15,24-136,IND,@,CLE,W 28-23,10,42,4.20,0,3,3,20,6.67,0,,0,0
51,2002,15,2002-12-22,24-143,IND,,NYG,L 27-44,10,13,1.30,0,6,3,2,0.67,0,,0,0
52,2002,16,2002-12-29,24-150,IND,,JAX,W 20-13,15,86,5.73,0,4,4,33,8.25,0,,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,2PM,TD,Pts
53,2003,1,2003-09-07,25-037,IND,@,CLE,W 9-6,15,67,4.47,0,11,5,29,5.80,0,,0,0
54,2003,2,2003-09-14,25-044,IND,,TEN,W 33-7,30,120,4.00,1,3,2,9,4.50,0,,1,6
55,2003,3,2003-09-21,25-051,IND,,JAX,W 23-13,27,76,2.81,0,6,3,28,9.33,0,,0,0
56,2003,7,2003-10-26,25-086,IND,,HOU,W 30-21,23,104,4.52,0,1,1,5,5.00,0,,0,0
57,2003,8,2003-11-02,25-093,IND,@,MIA,W 23-17,26,89,3.42,1,8,5,19,3.80,0,,1,6
58,2003,9,2003-11-09,25-100,IND,@,JAX,L 23-28,15,44,2.93,0,7,6,26,4.33,0,,0,0
59,2003,10,2003-11-16,25-107,IND,,NYJ,W 38-31,36,127,3.53,3,7,6,33,5.50,0,,3,18
60,2003,11,2003-11-23,25-114,IND,@,BUF,W 17-14,28,108,3.86,2,6,6,39,6.50,0,,2,12
61,2003,12,2003-11-30,25-121,IND,,NWE,L 34-38,25,88,3.52,0,10,8,50,6.25,0,,0,0
62,2003,13,2003-12-07,25-128,IND,@,TEN,W 29-27,28,97,3.46,2,2,2,13,6.50,0,,2,12
63,2003,14,2003-12-14,25-135,IND,,ATL,W 38-7,20,126,6.30,0,2,2,6,3.00,0,,0,0
64,2003,15,2003-12-21,25-142,IND,,DEN,L 17-31,10,42,4.20,1,2,0,0,,0,,1,6
65,2003,16,2003-12-28,25-149,IND,@,HOU,W 20-17,27,171,6.33,1,6,5,35,7.00,0,,1,6
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,2PM,TD,Pts
66,2004,1,2004-09-09,26-039,IND,@,NWE,L 24-27,30,142,4.73,0,3,3,29,9.67,0,,0,0
67,2004,2,2004-09-19,26-049,IND,@,TEN,W 31-17,21,124,5.90,2,2,2,3,1.50,0,,2,12
68,2004,3,2004-09-26,26-056,IND,,GNB,W 45-31,21,62,2.95,1,1,1,17,17.00,0,,1,6
69,2004,4,2004-10-03,26-063,IND,@,JAX,W 24-17,19,83,4.37,1,4,3,25,8.33,0,,1,6
70,2004,5,2004-10-10,26-070,IND,,OAK,W 35-14,32,136,4.25,1,3,2,19,9.50,0,,1,6
71,2004,6,2004-10-24,26-084,IND,,JAX,L 24-27,18,87,4.83,0,7,6,54,9.00,0,,0,0
72,2004,7,2004-10-31,26-091,IND,@,KAN,L 35-45,10,34,3.40,0,7,6,90,15.00,0,,0,0
73,2004,8,2004-11-08,26-099,IND,,MIN,W 31-28,26,123,4.73,0,6,5,56,11.20,0,,0,0
74,2004,9,2004-11-14,26-105,IND,,HOU,W 49-14,20,86,4.30,0,2,2,14,7.00,0,,0,0
75,2004,10,2004-11-21,26-112,IND,@,CHI,W 41-10,23,204,8.87,1,1,1,11,11.00,0,,1,6
76,2004,11,2004-11-25,26-116,IND,@,DET,W 41-9,23,105,4.57,0,3,3,16,5.33,0,,0,0
77,2004,12,2004-12-05,26-126,IND,,TEN,W 51-24,18,105,5.83,2,4,4,31,7.75,0,,2,12
78,2004,13,2004-12-12,26-133,IND,@,HOU,W 23-14,28,104,3.71,0,7,7,54,7.71,0,,0,0
79,2004,14,2004-12-19,26-140,IND,,BAL,W 20-10,22,69,3.14,1,2,1,23,23.00,0,,1,6
80,2004,15,2004-12-26,26-147,IND,,SDG,W 34-31,22,86,3.91,0,8,5,41,8.20,0,,0,0
81,2004,16,2005-01-02,26-154,IND,@,DEN,L 14-33,1,-2,-2.00,0,0,0,0,,0,,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,2PM,TD,Pts
82,2005,1,2005-09-11,27-041,IND,@,BAL,W 24-7,23,88,3.83,0,3,3,26,8.67,0,,0,0
83,2005,2,2005-09-18,27-048,IND,,JAX,W 10-3,27,128,4.74,0,5,4,39,9.75,0,,0,0
84,2005,3,2005-09-25,27-055,IND,,CLE,W 13-6,27,108,4.00,1,2,2,29,14.50,0,,1,6
85,2005,4,2005-10-02,27-062,IND,@,TEN,W 31-10,21,90,4.29,0,2,2,12,6.00,1,,1,6
86,2005,5,2005-10-09,27-069,IND,@,SFO,W 28-3,21,105,5.00,1,5,4,42,10.50,0,,1,6
87,2005,6,2005-10-17,27-077,IND,,STL,W 45-28,23,143,6.22,3,4,3,16,5.33,0,,3,18
88,2005,7,2005-10-23,27-083,IND,@,HOU,W 38-20,21,139,6.62,2,1,1,8,8.00,0,,2,12
89,2005,8,2005-11-07,27-098,IND,@,NWE,W 40-21,34,104,3.06,1,3,3,9,3.00,0,,1,6
90,2005,9,2005-11-13,27-104,IND,,HOU,W 31-17,26,122,4.69,1,4,3,26,8.67,0,,1,6
91,2005,10,2005-11-20,27-111,IND,@,CIN,W 45-37,24,89,3.71,2,3,3,18,6.00,0,,2,12
92,2005,11,2005-11-28,27-119,IND,,PIT,W 26-7,29,124,4.28,0,0,0,0,,0,,0,0
93,2005,12,2005-12-04,27-125,IND,,TEN,W 35-3,28,107,3.82,1,3,2,17,8.50,0,,1,6
94,2005,13,2005-12-11,27-132,IND,@,JAX,W 26-18,30,93,3.10,0,9,9,61,6.78,0,,0,0
95,2005,14,2005-12-18,27-139,IND,,SDG,L 17-26,13,25,1.92,1,2,2,20,10.00,0,,1,6
96,2005,15,2005-12-24,27-145,IND,@,SEA,L 13-28,13,41,3.15,0,4,3,14,4.67,0,,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,2PM,TD,Pts
97,2006,1,2006-09-10,28-040,ARI,,SFO,W 34-27,26,73,2.81,1,6,3,13,4.33,0,,1,6
98,2006,2,2006-09-17,28-047,ARI,@,SEA,L 10-21,18,64,3.56,0,8,7,33,4.71,0,,0,0
99,2006,3,2006-09-24,28-054,ARI,,STL,L 14-16,24,94,3.92,1,1,1,5,5.00,0,,1,6
100,2006,4,2006-10-01,28-061,ARI,@,ATL,L 10-32,20,41,2.05,0,7,5,31,6.20,0,,0,0
101,2006,5,2006-10-08,28-068,ARI,,KAN,L 20-23,24,71,2.96,0,6,6,44,7.33,0,,0,0
102,2006,6,2006-10-16,28-076,ARI,,CHI,L 23-24,36,55,1.53,0,2,1,7,7.00,0,,0,0
103,2006,7,2006-10-22,28-082,ARI,@,OAK,L 9-22,13,34,2.62,0,3,1,4,4.00,0,,0,0
104,2006,8,2006-10-29,28-089,ARI,@,GNB,L 14-31,24,84,3.50,1,7,3,25,8.33,0,,1,6
105,2006,9,2006-11-12,28-103,ARI,,DAL,L 10-27,15,68,4.53,0,6,2,11,5.50,0,,0,0
106,2006,10,2006-11-19,28-110,ARI,,DET,W 17-10,22,96,4.36,0,4,2,16,8.00,0,,0,0
107,2006,11,2006-11-26,28-117,ARI,@,MIN,L 26-31,4,15,3.75,0,2,2,10,5.00,0,,0,0
108,2006,12,2006-12-03,28-124,ARI,@,STL,W 34-20,26,115,4.42,0,1,0,0,,0,,0,0
109,2006,13,2006-12-10,28-131,ARI,,SEA,W 27-21,26,115,4.42,1,2,2,6,3.00,0,,1,6
110,2006,14,2006-12-17,28-138,ARI,,DEN,L 20-37,14,63,4.50,1,3,2,9,4.50,0,,1,6
111,2006,15,2006-12-24,28-145,ARI,@,SFO,W 26-20,29,105,3.62,0,3,1,3,3.00,0,,0,0
112,2006,16,2006-12-31,28-152,ARI,@,SDG,L 20-27,16,66,4.13,1,0,0,0,,0,,1,6
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,2PM,TD,Pts
113,2007,1,2007-09-10,29-040,ARI,@,SFO,L 17-20,26,92,3.54,1,3,2,20,10.00,0,,1,6
114,2007,2,2007-09-16,29-046,ARI,,SEA,W 23-20,24,128,5.33,1,2,2,22,11.00,0,,1,6
115,2007,3,2007-09-23,29-053,ARI,@,BAL,L 23-26,10,57,5.70,0,1,1,10,10.00,0,,0,0
116,2007,4,2007-09-30,29-060,ARI,,PIT,W 21-14,21,77,3.67,1,2,1,7,7.00,0,,1,6
117,2007,5,2007-10-07,29-067,ARI,@,STL,W 34-31,26,88,3.38,0,4,1,9,9.00,0,,0,0
118,2007,6,2007-10-14,29-074,ARI,,CAR,L 10-25,21,78,3.71,1,2,0,0,,0,,1,6
119,2007,7,2007-10-21,29-081,ARI,@,WAS,L 19-21,27,83,3.07,0,1,0,0,,0,,0,0
120,2007,8,2007-11-04,29-095,ARI,@,TAM,L 10-17,9,15,1.67,1,1,0,0,,0,,1,6
121,2007,9,2007-11-11,29-102,ARI,,DET,W 31-21,18,60,3.33,0,3,3,18,6.00,0,,0,0
122,2007,10,2007-11-18,29-109,ARI,@,CIN,W 35-27,22,52,2.36,1,1,1,9,9.00,0,,1,6
123,2007,11,2007-11-25,29-116,ARI,,SFO,L 31-37,17,78,4.59,0,2,2,11,5.50,0,,0,0
124,2007,12,2007-12-02,29-123,ARI,,CLE,W 27-21,24,114,4.75,0,2,0,0,,0,,0,0
125,2007,13,2007-12-09,29-130,ARI,@,SEA,L 21-42,13,46,3.54,0,3,3,24,8.00,0,,0,0
126,2007,14,2007-12-16,29-137,ARI,@,NOR,L 24-31,16,84,5.25,0,3,1,11,11.00,0,,0,0
127,2007,15,2007-12-23,29-144,ARI,,ATL,W 30-27,26,68,2.62,0,5,4,29,7.25,0,,0,0
128,2007,16,2007-12-30,29-151,ARI,,STL,W 48-19,24,102,4.25,1,4,3,34,11.33,0,,1,6
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,2PM,TD,Pts
129,2008,1,2008-09-07,30-037,ARI,@,SFO,W 23-13,26,100,3.85,0,1,0,0,,0,,0,0
130,2008,2,2008-09-14,30-044,ARI,,MIA,W 31-10,18,55,3.06,0,1,1,0,0.00,0,,0,0
131,2008,3,2008-09-21,30-051,ARI,@,WAS,L 17-24,18,93,5.17,0,2,2,15,7.50,0,,0,0
132,2008,4,2008-09-28,30-058,ARI,@,NYJ,L 35-56,9,29,3.22,2,6,5,37,7.40,0,1,2,14
133,2008,5,2008-10-05,30-065,ARI,,BUF,W 41-17,21,57,2.71,1,2,2,21,10.50,0,,1,6
134,2008,6,2008-10-12,30-072,ARI,,DAL,W 30-24,9,29,3.22,0,1,0,0,,0,,0,0
135,2008,7,2008-10-26,30-086,ARI,@,CAR,L 23-27,7,17,2.43,0,1,0,0,,0,,0,0
136,2008,9,2008-11-10,30-101,ARI,,SFO,W 29-24,2,4,2.00,0,0,0,0,,0,,0,0
137,2008,10,2008-11-16,30-107,ARI,@,SEA,W 26-20,1,1,1.00,0,0,0,0,,0,,0,0
138,2008,11,2008-11-23,30-114,ARI,,NYG,L 29-37,1,-1,-1.00,0,0,0,0,,0,,0,0
139,2008,13,2008-12-07,30-128,ARI,,STL,W 34-10,3,11,3.67,0,0,0,0,,0,,0,0
140,2008,15,2008-12-21,30-142,ARI,@,NWE,L 7-47,4,19,4.75,0,3,1,6,6.00,0,,0,0
141,2008,16,2008-12-28,30-149,ARI,,SEA,W 34-21,14,100,7.14,0,1,1,6,6.00,0,,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,2PM,TD,Pts
142,2009,1,2009-09-13,31-043,SEA,,STL,W 28-0,11,30,2.73,0,0,0,0,,0,,0,0
143,2009,2,2009-09-20,31-050,SEA,@,SFO,L 10-23,2,6,3.00,0,0,0,0,,0,,0,0
144,2009,3,2009-09-27,31-057,SEA,,CHI,L 19-25,4,7,1.75,0,0,0,0,,0,,0,0
145,2009,4,2009-10-04,31-064,SEA,@,IND,L 17-34,4,16,4.00,0,1,1,6,6.00,0,,0,0
146,2009,5,2009-10-11,31-071,SEA,,JAX,W 41-0,16,46,2.88,0,1,1,7,7.00,0,,0,0
147,2009,6,2009-10-18,31-078,SEA,,ARI,L 3-27,3,3,1.00,0,0,0,0,,0,,0,0
148,2009,7,2009-11-01,31-092,SEA,@,DAL,L 17-38,6,17,2.83,0,1,1,6,6.00,0,,0,0
,,,148 Games,,,,,93-55-0,3028,12246,4.04,80,580,433,3364,7.77,11,1,91,548
