
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD
25,1981,1,1981-09-06,26-017,DET,,SFO,W 24-17,,0,0,,0,,,,,0,0,,0,,,,
26,1981,2,1981-09-13,26-024,DET,@,SDG,L 23-28,,1,16,16.00,0,0,0,,0,0,0,,0,0,0,,0
27,1981,3,1981-09-20,26-031,DET,@,MIN,L 24-26,,0,0,,0,0,0,,0,1,11,11.00,0,0,0,,0
28,1981,4,1981-09-27,26-038,DET,,OAK,W 16-0,,1,8,8.00,0,0,0,,0,0,0,,0,0,0,,0
29,1981,5,1981-10-04,26-045,DET,@,TAM,L 10-28,,0,0,,0,,,,,0,0,,0,,,,
30,1981,6,1981-10-11,26-052,DET,@,DEN,L 21-27,,0,0,,0,,,,,0,0,,0,,,,
31,1981,7,1981-10-19,26-060,DET,,CHI,W 48-17,,0,0,,0,,,,,0,0,,0,,,,
32,1981,8,1981-10-25,26-066,DET,,GNB,W 31-27,,0,0,,0,,,,,0,0,,0,,,,
33,1981,9,1981-11-01,26-073,DET,@,RAM,L 13-20,,0,0,,0,0,0,,0,1,12,12.00,0,0,0,,0
34,1981,10,1981-11-08,26-080,DET,@,WAS,L 31-33,,0,0,,0,,,,,0,0,,0,,,,
35,1981,11,1981-11-15,26-087,DET,,DAL,W 27-24,,0,0,,0,,,,,0,0,,0,,,,
36,1981,12,1981-11-22,26-094,DET,@,CHI,W 23-7,,0,0,,0,,,,,0,0,,0,,,,
37,1981,13,1981-11-26,26-098,DET,,KAN,W 27-10,,0,0,,0,,,,,0,0,,0,,,,
38,1981,14,1981-12-06,26-108,DET,@,GNB,L 17-31,,0,0,,0,,,,,0,0,,0,,,,
39,1981,15,1981-12-12,26-114,DET,,MIN,W 45-7,,0,0,,0,,,,,0,0,,0,,,,
40,1981,16,1981-12-20,26-122,DET,,TAM,L 17-20,,0,0,,0,,,,,0,0,,0,,,,
,,,40 Games,,,,,15-25-0,,5,59,11.80,0,3,6,2.00,0,44,742,16.86,0,5,25,5.00,0
