
28,1962,9,1962-11-11,24-063,DTX,@,NYT,W 52-31,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,1,20,0
29,1962,12,1962-12-02,24-084,DTX,@,BUF,L 14-23,0,0,,0,,1,16,16.00,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,0,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Def Interceptions,Def Interceptions,Def Interceptions
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Int,Yds,TD
30,1963,1,1963-09-07,24-363,KAN,@,DEN,W 59-7,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,1,14,0
31,1963,4,1963-10-06,25-027,KAN,,HOU,W 28-7,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,1,19,0
32,1963,7,1963-10-27,25-048,KAN,@,HOU,L 7-28,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,16,16.00,0,0,0,0,0,0
33,1963,13,1963-12-14,25-096,KAN,,BOS,W 35-3,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,1,8,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Def Interceptions,Def Interceptions,Def Interceptions
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Int,Yds,TD
34,1964,1,1964-09-13,26-004,KAN,@,BUF,L 17-34,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,16,16.00,0,0,0,0,0,0
35,1964,10,1964-11-22,26-074,KAN,@,HOU,W 28-19,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,2,17,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Def Interceptions,Def Interceptions,Def Interceptions
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Int,Yds,TD
36,1965,3,1965-09-26,27-017,KAN,@,SDG,T 10-10,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,1,0,0
37,1965,6,1965-10-17,27-038,KAN,,BUF,L 7-23,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,2,35,0
38,1965,10,1965-11-14,27-066,KAN,,SDG,W 31-7,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,2,64,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Def Interceptions,Def Interceptions,Def Interceptions
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Int,Yds,TD
39,1966,3,1966-09-25,28-016,KAN,@,BOS,W 43-24,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,1,6,2,40,1
40,1966,7,1966-10-23,28-044,KAN,@,DEN,W 56-10,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,2,15,0
41,1966,8,1966-10-30,28-051,KAN,,HOU,W 48-23,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,2,33,0
42,1966,9,1966-11-06,28-058,KAN,,SDG,W 24-14,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,1,29,0
43,1966,10,1966-11-13,28-065,KAN,,MIA,W 34-16,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,2,5,0
44,1966,13,1966-12-11,28-093,KAN,@,MIA,W 19-18,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,1,14,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Def Interceptions,Def Interceptions,Def Interceptions
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Int,Yds,TD
45,1967,2,1967-09-24,29-015,KAN,@,MIA,W 24-0,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,1,7,0
46,1967,4,1967-10-08,29-029,KAN,,MIA,W 41-0,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,2,10,0
47,1967,7,1967-10-29,29-050,KAN,,DEN,W 52-9,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,1,0,0
48,1967,10,1967-11-19,29-071,KAN,,SDG,L 16-17,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,1,3,3.00,0,0,0,0,0,0
49,1967,14,1967-12-17,29-099,KAN,@,DEN,W 38-24,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,1,0,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Def Interceptions,Def Interceptions,Def Interceptions
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Int,Yds,TD
50,1968,4,1968-09-28,30-019,KAN,@,MIA,W 48-3,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,1,13,0
51,1968,7,1968-10-20,30-041,KAN,,OAK,W 24-10,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,1,7,0
52,1968,8,1968-10-27,30-048,KAN,,SDG,W 27-20,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,2,0,0
53,1968,12,1968-11-28,30-080,KAN,,HOU,W 24-10,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,2,26,13.00,0,0,0,1,4,0
54,1968,13,1968-12-08,30-090,KAN,@,SDG,W 40-3,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,1,16,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Def Interceptions,Def Interceptions,Def Interceptions
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Int,Yds,TD
55,1969,1,1969-09-14,31-005,KAN,@,SDG,W 27-9,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,2,30,0
56,1969,3,1969-09-28,31-019,KAN,@,CIN,L 19-24,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,1,26,0
57,1969,5,1969-10-12,31-033,KAN,,HOU,W 24-0,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,2,27,0
58,1969,8,1969-11-02,31-054,KAN,@,BUF,W 29-7,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,2,54,0
59,1969,10,1969-11-16,31-068,KAN,@,NYJ,W 34-16,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,1,21,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Def Interceptions,Def Interceptions,Def Interceptions
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Int,Yds,TD
60,1970,2,1970-09-28,32-019,KAN,@,BAL,W 44-24,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,3,41,0
61,1970,4,1970-10-11,32-032,KAN,,BOS,W 23-10,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,1,3,0
62,1970,8,1970-11-08,32-060,KAN,,HOU,W 24-9,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,1,17,0
63,1970,9,1970-11-15,32-067,KAN,@,PIT,W 31-14,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,2,65,0
64,1970,12,1970-12-06,32-088,KAN,,DEN,W 16-0,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,3,29,0
,,,,,,,,,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Def Interceptions,Def Interceptions,Def Interceptions
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,TD,Pts,Int,Yds,TD
65,1971,3,1971-10-03,33-024,KAN,@,DEN,W 16-3,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,1,9,0
66,1971,4,1971-10-10,33-031,KAN,,SDG,W 31-10,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,1,15,0
67,1971,11,1971-11-25,33-077,KAN,@,DET,L 21-32,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,1,0,0
68,1971,14,1971-12-19,33-101,KAN,,BUF,W 22-9,0,0,,0,,0,0,,0,0,0,,0,0,0,,,,0,0,,0,0,0,,0,0,0,1,29,0
,,,68 Games,,,,,48-19-1,150,658,4.39,6,,77,1228,15.95,9,0,1,0.00,0,0,1,0.0,0.00,-45.00,3,54,18.00,0,21,272,12.95,1,17,102,57,741,1
