
30,2000,12,2000-11-26,27-140,MIA,@,IND,W 17-14,*,22,33,66.67,183,1,0,90.8,5.55,6.15,0,0,,0,0,0,0,,0,0.0,0,0
31,2000,13,2000-12-03,27-147,MIA,@,BUF,W 33-6,,,,,,,,,,,,,,,,,,,,,,
32,2000,14,2000-12-10,27-154,MIA,,TAM,L 13-16,,,,,,,,,,,,,,,,,,,,,,
33,2000,15,2000-12-17,27-161,MIA,,IND,L 13-20,,,,,,,,,,,,,,,,,,,,,,
34,2000,16,2000-12-24,27-168,MIA,@,NWE,W 27-24,,1,1,100.00,7,0,0,95.8,7.00,7.00,0,0,,0,0,0,0,,0,0.0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Sk,Tkl,Ast
35,2002,2,2002-09-15,29-068,NWE,@,NYJ,W 44-7,,,,,,,,,,,,,,,,,,,,,,
36,2002,9,2002-11-10,29-124,NWE,@,CHI,W 33-30,,0,0,,0,0,0,,,,1,4,4.00,0,0,0,0,,0,0.0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Sk,Tkl,Ast
37,2003,13,2003-12-07,30-151,NWE,,MIA,W 12-0,,,,,,,,,,,,,,,,,,,,,,
38,2003,16,2003-12-27,30-171,NWE,,BUF,W 31-0,,0,1,0.00,0,0,0,39.6,0.00,0.00,1,-1,-1.00,0,0,0,0,,0,0.0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Sk,Tkl,Ast
39,2006,1,2006-09-10,33-063,KAN,,CIN,L 10-23,,12,20,60.00,140,1,0,97.9,7.00,8.00,1,8,8.00,0,0,0,0,,0,0.0,0,0
40,2006,2,2006-09-17,33-070,KAN,@,DEN,L 6-9,*,17,23,73.91,133,0,0,87.8,5.78,5.78,1,0,0.00,0,1,1,-4,-4.00,0,0.0,0,0
41,2006,3,2006-10-01,33-084,KAN,,SFO,W 41-0,*,18,23,78.26,208,2,0,133.3,9.04,10.78,1,4,4.00,0,0,0,0,,0,0.0,0,0
42,2006,4,2006-10-08,33-091,KAN,@,ARI,W 23-20,*,26,38,68.42,288,2,0,108.2,7.58,8.63,2,-1,-0.50,0,0,0,0,,0,0.0,0,0
43,2006,5,2006-10-15,33-098,KAN,@,PIT,L 7-45,*,16,32,50.00,162,0,1,51.8,5.06,3.66,0,0,,0,0,0,0,,0,0.0,0,0
44,2006,6,2006-10-22,33-105,KAN,,SDG,W 30-27,*,15,27,55.56,232,2,0,108.9,8.59,10.07,0,0,,0,1,1,-2,-2.00,0,0.0,0,0
45,2006,7,2006-10-29,33-112,KAN,,SEA,W 35-28,*,17,25,68.00,312,1,0,124.1,12.48,13.28,3,-2,-0.67,0,0,0,0,,0,0.0,0,0
46,2006,8,2006-11-05,33-119,KAN,@,STL,W 31-17,*,10,15,66.67,148,3,0,138.3,9.87,13.87,1,0,0.00,0,0,0,0,,0,0.0,0,0
47,2006,9,2006-11-12,33-126,KAN,@,MIA,L 10-13,*,15,38,39.47,201,0,0,57.0,5.29,5.29,0,0,,0,0,0,0,,0,0.0,0,0
48,2006,16,2006-12-31,33-175,KAN,,JAX,W 35-30,,2,3,66.67,54,0,0,109.7,18.00,18.00,0,0,,0,0,0,0,,0,0.0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Sk,Tkl,Ast
49,2007,1,2007-09-09,34-062,KAN,@,HOU,L 3-20,*,22,33,66.67,168,0,2,53.6,5.09,2.36,1,0,0.00,0,0,0,0,,0,0.0,0,0
50,2007,2,2007-09-16,34-069,KAN,@,CHI,L 10-20,*,19,28,67.86,175,1,1,81.7,6.25,5.36,1,1,1.00,0,0,0,0,,0,0.0,0,0
51,2007,3,2007-09-23,34-076,KAN,,MIN,W 13-10,*,20,29,68.97,206,1,0,100.6,7.10,7.79,2,4,2.00,0,0,0,0,,0,0.0,0,0
52,2007,4,2007-09-30,34-083,KAN,@,SDG,W 30-16,*,17,29,58.62,284,2,2,86.0,9.79,8.07,2,-3,-1.50,0,0,0,0,,0,0.0,0,0
53,2007,5,2007-10-07,34-090,KAN,,JAX,L 7-17,*,19,30,63.33,196,0,1,68.2,6.53,5.03,0,0,,0,0,0,0,,0,0.0,0,0
54,2007,6,2007-10-14,34-097,KAN,,CIN,W 27-20,*,25,35,71.43,264,2,0,112.1,7.54,8.69,1,-1,-1.00,0,0,0,0,,0,0.0,0,0
55,2007,7,2007-10-21,34-104,KAN,@,OAK,W 12-10,*,16,31,51.61,177,0,1,55.4,5.71,4.26,2,-2,-1.00,0,0,0,0,,0,0.0,0,0
56,2007,8,2007-11-04,34-118,KAN,,GNB,L 22-33,*,19,32,59.38,213,2,2,74.1,6.66,5.09,0,0,,0,0,0,0,,0,0.0,0,0
57,2007,9,2007-11-11,34-125,KAN,,DEN,L 11-27,*,6,15,40.00,83,0,2,18.9,5.53,-0.47,0,0,,0,0,0,0,,0,0.0,0,0
58,2007,12,2007-12-02,34-146,KAN,,SDG,L 10-24,*,19,34,55.88,186,1,2,56.7,5.47,3.41,0,0,,0,0,0,0,,0,0.0,0,0
59,2007,15,2007-12-23,34-167,KAN,@,DET,L 20-25,,24,36,66.67,305,2,0,111.5,8.47,9.58,0,0,,0,0,0,0,,0,0.0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Sk,Tkl,Ast
60,2008,1,2008-09-07,35-060,KAN,@,NWE,L 10-17,,8,12,66.67,118,1,1,91.7,9.83,7.75,0,0,,0,0,0,0,,0,0.0,0,0
61,2008,2,2008-09-14,35-067,KAN,,OAK,L 8-23,*,2,4,50.00,17,0,1,21.9,4.25,-7.00,1,15,15.00,0,0,0,0,,0,0.0,0,0
62,2008,4,2008-09-28,35-081,KAN,,DEN,W 33-19,*,21,28,75.00,160,1,0,100.3,5.71,6.43,1,-1,-1.00,0,0,0,0,,0,0.0,0,0
63,2008,5,2008-10-05,35-088,KAN,@,CAR,L 0-34,*,10,21,47.62,86,0,2,19.2,4.10,-0.19,1,-1,-1.00,0,0,0,0,,0,0.0,1,0
64,2008,6,2008-10-19,35-102,KAN,,TEN,L 10-34,,9,16,56.25,96,0,0,74.0,6.00,6.00,1,0,0.00,0,0,0,0,,0,0.0,0,0
,,,64 Games,,,,,35-29-0,,574,946,60.68,6303,33,26,80.6,6.66,6.12,52,148,2.85,0,3,3,-6,-2.00,0,0.0,1,0
