
13,1981,14,1981-12-03,27-039,HOU,,CLE,W 17-13,,7,11,63.64,86,1,0,118.0,7.82,9.64,2,-2,-1.00,0
14,1981,15,1981-12-13,27-049,HOU,@,SFO,L 6-28,*,21,30,70.00,140,0,0,79.9,4.67,4.67,1,0,0.00,0
15,1981,16,1981-12-20,27-056,HOU,,PIT,W 21-20,*,24,37,64.86,377,3,2,103.1,10.19,9.38,3,4,1.33,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
16,1982,1,1982-09-12,27-322,HOU,@,CIN,L 6-27,*,11,17,64.71,119,1,0,104.8,7.00,8.18,1,7,7.00,0
17,1982,2,1982-09-19,27-329,HOU,,SEA,W 23-21,*,17,37,45.95,131,1,1,52.9,3.54,2.86,2,7,3.50,0
18,1982,3,1982-11-21,28-027,HOU,,PIT,L 10-24,*,17,39,43.59,209,1,3,37.2,5.36,2.41,1,5,5.00,0
19,1982,4,1982-11-28,28-034,HOU,@,NWE,L 21-29,,0,0,,0,0,0,,,,0,0,,0
20,1982,5,1982-12-05,28-041,HOU,@,NYG,L 14-17,,2,2,100.00,39,1,0,158.3,19.50,29.50,0,0,,0
21,1982,6,1982-12-13,28-049,HOU,,DAL,L 7-37,,0,0,,0,0,0,,,,0,0,,0
22,1982,7,1982-12-19,28-055,HOU,@,PHI,L 14-35,,0,0,,0,0,0,,,,0,0,,0
23,1982,8,1982-12-26,28-062,HOU,,CLE,L 14-20,,18,33,54.55,266,1,3,53.3,8.06,4.58,3,5,1.67,0
24,1982,9,1983-01-02,28-069,HOU,,CIN,L 27-35,*,22,33,66.67,241,1,1,85.5,7.30,6.55,2,13,6.50,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
25,1983,4,1983-09-25,28-335,HOU,@,BUF,L 13-30,*,19,29,65.52,251,0,0,92.7,8.66,8.66,0,0,,0
26,1983,5,1983-10-02,28-342,HOU,@,PIT,L 10-17,*,13,28,46.43,155,0,3,24.3,5.54,0.71,1,20,20.00,0
27,1983,6,1983-10-09,28-349,HOU,,DEN,L 14-26,*,15,32,46.88,189,1,0,76.2,5.91,6.53,0,0,,0
28,1983,7,1983-10-16,28-356,HOU,@,MIN,L 14-34,*,17,31,54.84,197,1,2,58.1,6.35,4.10,2,8,4.00,0
29,1983,8,1983-10-23,28-363,HOU,,KAN,L 10-13,*,14,24,58.33,130,1,1,69.8,5.42,4.38,0,0,,0
30,1983,9,1983-10-30,29-005,HOU,@,CLE,L 19-25,*,11,27,40.74,155,2,1,69.2,5.74,5.56,5,15,3.00,0
31,1983,10,1983-11-06,29-012,HOU,,CIN,L 14-55,*,1,4,25.00,48,0,1,37.5,12.00,0.75,0,0,,0
,,,31 Games,,,,,10-21-0,,273,498,54.82,3255,20,22,70.0,6.54,5.35,29,89,3.07,0
