
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
141,2003,1,2003-09-07,31-205,BUF,,NWE,W 31-0,*,17,28,60.71,230,1,1,83.9,8.21,7.32,2,0,0.00,0,0,0,0,,0,0,0
142,2003,2,2003-09-14,31-212,BUF,@,JAX,W 38-17,*,19,25,76.00,314,2,0,144.2,12.56,14.16,1,0,0.00,0,0,0,0,,0,0,0
143,2003,3,2003-09-21,31-219,BUF,@,MIA,L 7-17,*,10,25,40.00,98,0,2,18.4,3.92,0.32,2,9,4.50,0,0,0,0,,0,0,0
144,2003,4,2003-09-28,31-226,BUF,,PHI,L 13-23,*,27,43,62.79,296,1,0,90.8,6.88,7.35,2,0,0.00,1,0,0,0,,0,1,6
145,2003,5,2003-10-05,31-233,BUF,,CIN,W 22-16,*,19,35,54.29,211,1,0,82.0,6.03,6.60,1,0,0.00,0,0,0,0,,0,0,0
146,2003,6,2003-10-12,31-240,BUF,@,NYJ,L 3-30,*,24,40,60.00,202,0,1,62.7,5.05,3.93,1,0,0.00,0,0,0,0,,0,0,0
147,2003,7,2003-10-19,31-247,BUF,,WAS,W 24-7,*,19,26,73.08,244,1,1,98.9,9.38,8.42,3,7,2.33,0,0,0,0,,0,0,0
148,2003,8,2003-10-26,31-254,BUF,@,KAN,L 5-38,*,23,34,67.65,153,0,3,40.4,4.50,0.53,1,0,0.00,0,0,0,0,,0,0,0
149,2003,9,2003-11-09,31-268,BUF,@,DAL,L 6-10,*,17,34,50.00,104,0,0,56.5,3.06,3.06,0,0,,0,0,0,0,,0,0,0
150,2003,10,2003-11-16,31-275,BUF,,HOU,L 10-12,*,15,26,57.69,184,0,0,79.6,7.08,7.08,1,2,2.00,0,0,0,0,,0,0,0
151,2003,11,2003-11-23,31-282,BUF,,IND,L 14-17,*,15,28,53.57,135,0,1,51.9,4.82,3.21,3,5,1.67,1,0,0,0,,0,1,6
152,2003,12,2003-11-30,31-289,BUF,@,NYG,W 24-7,*,19,29,65.52,252,2,0,115.9,8.69,10.07,2,-1,-0.50,0,0,0,0,,0,0,0
153,2003,13,2003-12-07,31-296,BUF,,NYJ,W 17-6,*,9,15,60.00,72,1,1,66.5,4.80,3.13,3,5,1.67,0,0,0,0,,0,0,0
154,2003,14,2003-12-14,31-303,BUF,@,TEN,L 26-28,*,17,30,56.67,168,2,0,94.9,5.60,6.93,0,0,,0,0,0,0,,0,0,0
155,2003,15,2003-12-21,31-310,BUF,,MIA,L 3-20,*,12,24,50.00,114,0,1,46.2,4.75,2.88,1,-1,-1.00,0,0,0,0,,0,0,0
156,2003,16,2003-12-27,31-316,BUF,@,NWE,L 0-31,*,12,29,41.38,83,0,1,34.7,2.86,1.31,1,3,3.00,0,0,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
157,2004,1,2004-09-12,32-211,BUF,,JAX,L 10-13,*,17,26,65.38,153,1,0,93.9,5.88,6.65,3,-4,-1.33,0,0,0,0,,0,0,0
158,2004,2,2004-09-19,32-218,BUF,@,OAK,L 10-13,*,13,24,54.17,198,1,1,78.1,8.25,7.21,0,0,,0,0,0,0,,0,0,0
159,2004,3,2004-10-03,32-232,BUF,,NWE,L 17-31,*,18,30,60.00,247,1,1,83.6,8.23,7.40,1,-15,-15.00,0,0,0,0,,0,0,0
160,2004,4,2004-10-10,32-239,BUF,@,NYJ,L 14-16,*,16,29,55.17,197,2,1,85.0,6.79,6.62,2,5,2.50,0,0,0,0,,0,0,0
161,2004,5,2004-10-17,32-246,BUF,,MIA,W 20-13,*,15,28,53.57,212,1,0,90.2,7.57,8.29,0,0,,0,0,0,0,,0,0,0
162,2004,6,2004-10-24,32-253,BUF,@,BAL,L 6-20,*,20,37,54.05,203,0,4,30.4,5.49,0.62,0,0,,0,0,0,0,,0,0,0
163,2004,7,2004-10-31,32-260,BUF,,ARI,W 38-14,*,8,17,47.06,81,2,0,100.4,4.76,7.12,1,0,0.00,0,0,0,0,,0,0,0
164,2004,8,2004-11-07,32-267,BUF,,NYJ,W 22-17,*,18,30,60.00,184,1,0,88.7,6.13,6.80,4,16,4.00,0,0,0,0,,0,0,0
165,2004,9,2004-11-14,32-274,BUF,@,NWE,L 6-29,*,8,19,42.11,76,0,3,14.3,4.00,-3.11,1,8,8.00,0,0,0,0,,0,0,0
166,2004,10,2004-11-21,32-281,BUF,,STL,W 37-17,*,15,24,62.50,185,3,1,108.5,7.71,8.33,3,-2,-0.67,0,0,0,0,,0,0,0
167,2004,11,2004-11-28,32-288,BUF,@,SEA,W 38-9,*,25,37,67.57,275,1,3,64.6,7.43,4.32,0,0,,0,0,0,0,,0,0,0
168,2004,12,2004-12-05,32-295,BUF,@,MIA,W 42-32,*,19,30,63.33,277,4,0,132.9,9.23,11.90,1,7,7.00,0,0,0,0,,0,0,0
169,2004,13,2004-12-12,32-302,BUF,,CLE,W 37-7,*,12,27,44.44,100,1,1,51.5,3.70,2.78,1,0,0.00,0,0,0,0,,0,0,0
170,2004,14,2004-12-19,32-309,BUF,@,CIN,W 33-17,*,15,30,50.00,183,1,0,80.3,6.10,6.77,2,13,6.50,0,0,0,0,,0,0,0
171,2004,15,2004-12-26,32-316,BUF,@,SFO,W 41-7,*,21,32,65.63,172,1,0,89.6,5.38,6.00,2,9,4.50,0,0,0,0,,0,0,0
172,2004,16,2005-01-02,32-323,BUF,,PIT,L 24-29,*,16,30,53.33,189,0,1,58.9,6.30,4.80,1,0,0.00,0,0,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
173,2005,1,2005-09-11,33-209,DAL,@,SDG,W 28-24,*,18,24,75.00,226,3,0,143.4,9.42,11.92,4,7,1.75,0,0,0,0,,0,0,0
174,2005,2,2005-09-19,33-217,DAL,,WAS,L 13-14,*,21,36,58.33,261,1,0,90.2,7.25,7.81,2,5,2.50,0,0,0,0,,0,0,0
175,2005,3,2005-09-25,33-223,DAL,@,SFO,W 34-31,*,24,38,63.16,363,2,2,90.1,9.55,8.24,3,5,1.67,1,0,0,0,,0,1,6
176,2005,4,2005-10-02,33-230,DAL,@,OAK,L 13-19,*,11,26,42.31,212,1,1,68.1,8.15,7.19,1,7,7.00,0,0,0,0,,0,0,0
177,2005,5,2005-10-09,33-237,DAL,,PHI,W 33-10,*,24,35,68.57,289,3,0,122.2,8.26,9.97,3,14,4.67,0,0,0,0,,0,0,0
178,2005,6,2005-10-16,33-244,DAL,,NYG,W 16-13,*,26,37,70.27,312,1,1,93.5,8.43,7.76,3,2,0.67,0,0,0,0,,0,0,0
179,2005,7,2005-10-23,33-251,DAL,@,SEA,L 10-13,*,13,24,54.17,136,1,2,50.0,5.67,2.75,3,1,0.33,0,0,0,0,,0,0,0
180,2005,8,2005-10-30,33-258,DAL,,ARI,W 34-13,*,19,24,79.17,220,1,0,118.7,9.17,10.00,1,0,0.00,0,0,0,0,,0,0,0
181,2005,9,2005-11-14,33-273,DAL,@,PHI,W 21-20,*,17,24,70.83,196,1,1,91.7,8.17,7.13,2,6,3.00,0,0,0,0,,0,0,0
182,2005,10,2005-11-20,33-279,DAL,,DET,W 20-7,*,12,23,52.17,110,0,0,65.5,4.78,4.78,4,2,0.50,0,0,0,0,,0,0,0
183,2005,11,2005-11-24,33-283,DAL,,DEN,L 21-24,*,29,44,65.91,232,2,2,75.2,5.27,4.14,3,2,0.67,1,0,0,0,,0,1,6
184,2005,12,2005-12-04,33-293,DAL,@,NYG,L 10-17,*,15,39,38.46,146,1,2,36.9,3.74,1.95,2,-1,-0.50,0,0,0,0,,0,0,0
185,2005,13,2005-12-11,33-300,DAL,,KAN,W 31-28,*,22,34,64.71,332,3,0,126.1,9.76,11.53,0,0,,0,0,0,0,,0,0,0
186,2005,14,2005-12-18,33-307,DAL,@,WAS,L 7-35,*,16,29,55.17,153,1,3,42.0,5.28,1.31,2,0,0.00,0,0,0,0,,0,0,0
187,2005,15,2005-12-24,33-313,DAL,@,CAR,W 24-20,*,15,23,65.22,209,1,1,90.7,9.09,8.00,1,0,0.00,0,0,0,0,,0,0,0
188,2005,16,2006-01-01,33-321,DAL,,STL,L 10-20,*,18,39,46.15,242,1,2,53.6,6.21,4.41,0,0,,0,0,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,TD,Pts
189,2006,1,2006-09-10,34-208,DAL,@,JAX,L 17-24,*,16,33,48.48,246,1,3,45.8,7.45,3.97,2,3,1.50,0,0,0,0,,0,0,0
190,2006,2,2006-09-17,34-215,DAL,,WAS,W 27-10,*,19,38,50.00,237,2,0,87.3,6.24,7.29,0,0,,0,0,0,0,,0,0,0
191,2006,3,2006-10-01,34-229,DAL,@,TEN,W 45-14,*,13,20,65.00,179,2,1,106.0,8.95,8.70,0,0,,0,0,0,0,,0,0,0
192,2006,4,2006-10-08,34-236,DAL,@,PHI,L 24-38,*,18,38,47.37,223,0,3,33.1,5.87,2.32,5,24,4.80,1,0,0,0,,0,1,6
193,2006,5,2006-10-15,34-243,DAL,,HOU,W 34-6,*,17,28,60.71,168,2,0,101.5,6.00,7.43,0,0,,0,0,0,0,,0,0,0
194,2006,6,2006-10-23,34-251,DAL,,NYG,L 22-36,*,7,12,58.33,111,0,1,54.5,9.25,5.50,1,1,1.00,1,0,0,0,,0,1,6
,,,194 Games,,,,,98-96-0,,3839,6717,57.15,44611,251,206,77.1,6.64,6.01,385,764,1.98,10,1,1,-9,-9.00,0,10,60
