
10,2002,5,2002-10-13,24-351,ATL,@,NYG,W 17-10,*,19,25,76.00,257,1,0,121.6,10.28,11.08,1,15,15.00,1,1,6
11,2002,6,2002-10-20,24-358,ATL,,CAR,W 30-0,,4,5,80.00,36,0,0,96.7,7.20,7.20,3,1,0.33,0,0,0
12,2002,7,2002-10-27,25-000,ATL,@,NOR,W 37-35,,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0
13,2002,11,2002-11-24,25-028,ATL,@,CAR,W 41-0,,1,1,100.00,5,1,0,127.1,5.00,25.00,1,-1,-1.00,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
14,2003,1,2003-09-07,25-315,ATL,@,DAL,W 27-13,*,16,27,59.26,228,2,1,95.9,8.44,8.26,5,-2,-0.40,1,1,6
15,2003,2,2003-09-14,25-322,ATL,,WAS,L 31-33,*,16,36,44.44,197,2,2,57.3,5.47,4.08,1,-1,-1.00,0,0,0
16,2003,3,2003-09-21,25-329,ATL,,TAM,L 10-31,*,13,19,68.42,95,0,3,40.4,5.00,-2.11,1,4,4.00,0,0,0
17,2003,4,2003-09-28,25-336,ATL,@,CAR,L 3-23,*,14,23,60.87,152,0,1,62.2,6.61,4.65,0,0,,0,0,0
18,2003,5,2003-10-05,25-343,ATL,,MIN,L 26-39,*,28,40,70.00,352,2,2,92.9,8.80,7.55,2,20,10.00,0,0,0
19,2003,6,2003-10-13,25-351,ATL,@,STL,L 0-36,*,10,23,43.48,134,0,1,44.5,5.83,3.87,0,0,,0,0,0
20,2003,8,2003-11-02,26-006,ATL,,PHI,L 16-23,,5,10,50.00,86,0,0,79.6,8.60,8.60,0,0,,0,0,0
21,2003,11,2003-11-23,26-027,ATL,,TEN,L 31-38,*,19,32,59.38,276,2,1,95.3,8.63,8.47,2,3,1.50,0,0,0
22,2003,12,2003-11-30,26-034,ATL,@,HOU,L 13-17,*,12,27,44.44,116,0,1,41.6,4.30,2.63,2,-2,-1.00,0,0,0
23,2003,14,2003-12-14,26-048,ATL,@,IND,L 7-38,,3,6,50.00,19,0,0,56.9,3.17,3.17,1,-1,-1.00,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
24,2004,15,2004-12-25,27-059,TEN,,DEN,L 16-37,,4,7,57.14,26,0,0,65.2,3.71,3.71,0,0,,0,0,0
25,2004,16,2005-01-02,27-067,TEN,,DET,W 24-19,,2,5,40.00,42,0,0,70.4,8.40,8.40,2,-2,-1.00,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
26,2006,8,2006-11-05,29-009,CIN,@,BAL,L 20-26,,0,0,,0,0,0,,,,0,0,,0,0,0
,,,26 Games,,,,,9-17-0,,218,384,56.77,2600,13,18,69.4,6.77,5.34,32,58,1.81,2,2,12
