
16,1965,12,1965-12-04,24-131,NYJ,@,SDG,L 7-38,,1,5,20.00,6,0,0,39.6,1.20,1.20,0,0,,0
17,1965,13,1965-12-12,24-139,NYJ,@,OAK,L 14-24,,1,2,50.00,9,0,1,22.9,4.50,-18.00,0,0,,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
18,1966,1,1966-09-09,25-045,NYJ,@,MIA,W 19-14,*,4,17,23.53,61,1,1,37.1,3.59,2.12,0,0,,0
19,1966,2,1966-09-18,25-054,NYJ,,HOU,W 52-13,,6,7,85.71,57,1,0,140.2,8.14,11.00,0,0,,0
20,1966,6,1966-10-16,25-082,NYJ,@,HOU,L 0-24,,5,7,71.43,20,0,0,74.1,2.86,2.86,0,0,,0
21,1966,10,1966-11-20,25-117,NYJ,,MIA,W 30-13,,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0
22,1966,13,1966-12-11,25-138,NYJ,@,SDG,L 27-42,,4,9,44.44,39,0,1,17.6,4.33,-0.67,0,0,,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
23,1967,6,1967-10-22,26-088,NYJ,@,MIA,W 33-14,,2,6,33.33,24,1,0,86.1,4.00,7.33,2,20,10.00,0
24,1967,8,1967-11-05,26-102,NYJ,@,KAN,L 18-42,,8,12,66.67,59,0,0,78.1,4.92,4.92,0,0,,0
25,1967,11,1967-12-03,26-130,NYJ,,DEN,L 24-33,,1,2,50.00,13,0,1,31.2,6.50,-16.00,0,0,,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
26,1968,1,1968-09-08,27-044,BOS,@,BUF,W 16-7,*,5,13,38.46,60,0,1,21.3,4.62,1.15,0,0,,0
27,1968,2,1968-09-22,27-058,BOS,,NYJ,L 31-47,*,17,30,56.67,276,1,4,59.2,9.20,3.87,2,12,6.00,0
28,1968,3,1968-09-29,27-065,BOS,@,DEN,W 20-17,*,11,30,36.67,153,1,0,65.0,5.10,5.77,3,2,0.67,0
29,1968,4,1968-10-06,27-072,BOS,@,OAK,L 10-41,*,13,37,35.14,120,0,1,33.6,3.24,2.03,0,0,,0
30,1968,5,1968-10-13,27-079,BOS,,HOU,L 0-16,*,8,34,23.53,98,0,3,2.8,2.88,-1.09,1,10,10.00,0
31,1968,6,1968-10-20,27-086,BOS,,BUF,W 23-6,*,4,12,33.33,96,2,1,68.1,8.00,7.58,2,27,13.50,0
32,1968,7,1968-10-27,27-093,BOS,@,NYJ,L 14-48,*,9,20,45.00,86,0,5,17.9,4.30,-6.95,0,0,,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
33,1969,1,1969-09-14,28-050,BOS,@,DEN,L 7-35,*,19,38,50.00,257,0,4,32.3,6.76,2.03,0,0,,0
34,1969,2,1969-09-21,28-057,BOS,,KAN,L 0-31,*,12,23,52.17,77,0,0,59.5,3.35,3.35,0,0,,0
35,1969,3,1969-09-28,28-064,BOS,,OAK,L 23-38,*,12,29,41.38,139,3,2,62.3,4.79,3.76,0,0,,0
36,1969,4,1969-10-05,28-071,BOS,,NYJ,L 14-23,*,15,27,55.56,168,1,2,55.8,6.22,3.63,1,-5,-5.00,0
37,1969,5,1969-10-11,28-077,BOS,@,BUF,L 16-23,*,13,31,41.94,162,1,1,56.1,5.23,4.42,0,0,,0
38,1969,6,1969-10-19,28-085,BOS,,SDG,L 10-13,*,11,25,44.00,90,1,2,33.7,3.60,0.80,0,0,,0
39,1969,7,1969-10-26,28-092,BOS,@,NYJ,L 17-23,*,12,24,50.00,139,1,1,64.4,5.79,4.75,1,4,4.00,0
40,1969,8,1969-11-02,28-099,BOS,,HOU,W 24-0,*,12,22,54.55,191,2,0,114.0,8.68,10.50,0,0,,0
41,1969,9,1969-11-09,28-106,BOS,,MIA,L 16-17,*,2,9,22.22,55,1,1,50.0,6.11,3.33,7,-19,-2.71,0
42,1969,10,1969-11-16,28-113,BOS,@,CIN,W 25-14,*,9,18,50.00,96,2,0,103.0,5.33,7.56,0,0,,0
43,1969,11,1969-11-23,28-120,BOS,,BUF,W 35-21,*,12,19,63.16,244,3,1,124.5,12.84,13.63,0,0,,0
44,1969,12,1969-11-30,28-127,BOS,@,MIA,W 38-23,*,8,17,47.06,159,3,0,119.9,9.35,12.88,2,1,0.50,0
45,1969,13,1969-12-07,28-134,BOS,@,SDG,L 18-28,*,13,23,56.52,169,0,4,40.2,7.35,-0.48,1,3,3.00,0
46,1969,14,1969-12-14,28-141,BOS,@,HOU,L 23-27,*,10,26,38.46,214,1,0,81.2,8.23,9.00,0,0,,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
47,1970,1,1970-09-20,29-056,BOS,,MIA,W 27-14,*,12,23,52.17,139,1,1,67.1,6.04,4.96,1,5,5.00,0
48,1970,2,1970-09-27,29-063,BOS,,NYJ,L 21-31,*,11,24,45.83,153,1,3,41.1,6.38,1.58,0,0,,0
49,1970,3,1970-10-04,29-070,BOS,,BAL,L 6-14,*,17,38,44.74,236,0,0,65.2,6.21,6.21,1,0,0.00,0
50,1970,4,1970-10-11,29-077,BOS,@,KAN,L 10-23,*,3,12,25.00,30,0,4,0.0,2.50,-12.50,0,0,,0
51,1970,6,1970-10-25,29-091,BOS,@,BAL,L 3-27,,1,2,50.00,12,0,1,29.2,6.00,-16.50,0,0,,0
52,1970,7,1970-11-01,29-098,BOS,,BUF,L 10-45,,11,20,55.00,106,0,0,70.0,5.30,5.30,0,0,,0
53,1970,8,1970-11-08,29-105,BOS,@,STL,L 0-31,,6,16,37.50,51,0,1,20.6,3.19,0.38,0,0,,0
54,1970,10,1970-11-22,29-119,BOS,@,NYJ,L 3-17,,1,5,20.00,15,0,0,39.6,3.00,3.00,0,0,,0
55,1970,11,1970-11-29,29-126,BOS,@,BUF,W 14-10,,4,9,44.44,34,1,1,52.3,3.78,1.00,0,0,,0
56,1970,12,1970-12-06,29-133,BOS,@,MIA,L 20-37,,12,21,57.14,95,1,0,84.4,4.52,5.48,0,0,,0
57,1970,14,1970-12-20,29-147,BOS,@,CIN,L 7-45,,0,3,0.00,0,0,0,39.6,0.00,0.00,1,6,6.00,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
58,1972,3,1972-10-01,31-067,BUF,,BAL,L 0-17,,5,7,71.43,67,0,1,61.9,9.57,3.14,0,0,,0
59,1972,6,1972-10-22,31-088,BUF,@,MIA,L 23-24,,4,12,33.33,16,1,0,70.1,1.33,3.00,1,14,14.00,0
60,1972,7,1972-10-29,31-095,BUF,,PIT,L 21-38,,5,10,50.00,62,0,2,30.0,6.20,-2.80,3,4,1.33,0
61,1972,9,1972-11-12,31-109,BUF,@,NYJ,L 3-41,,2,4,50.00,31,0,1,36.5,7.75,-3.50,1,1,1.00,0
,,,61 Games,,,,,19-41-1,,419,966,43.37,5241,36,63,46.1,5.43,3.24,46,134,2.91,0
