
16,1991,15,1991-12-15,24-210,SDG,,MIA,W 38-30,*,17,25,68.00,185,2,0,116.2,7.40,9.00,0,0,,0
17,1991,16,1991-12-22,24-217,SDG,,DEN,L 14-17,*,12,34,35.29,123,1,3,19.6,3.62,0.24,1,4,4.00,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
18,1993,2,1993-09-12,26-116,SDG,@,DEN,L 17-34,,3,6,50.00,40,0,0,71.5,6.67,6.67,0,0,,0
19,1993,3,1993-09-19,26-123,SDG,,HOU,W 18-17,,8,15,53.33,110,0,0,77.1,7.33,7.33,0,0,,0
20,1993,4,1993-10-03,26-137,SDG,@,SEA,L 14-31,,9,14,64.29,103,1,0,110.1,7.36,8.79,0,0,,0
21,1993,5,1993-10-10,26-144,SDG,@,PIT,L 3-16,*,15,26,57.69,107,0,1,51.3,4.12,2.38,2,4,2.00,0
22,1993,6,1993-10-17,26-151,SDG,,KAN,L 14-17,*,18,35,51.43,218,1,1,68.5,6.23,5.51,1,0,0.00,0
23,1993,7,1993-10-31,26-165,SDG,@,RAI,W 30-23,*,13,25,52.00,162,1,0,85.7,6.48,7.28,2,0,0.00,0
24,1993,8,1993-11-07,26-172,SDG,@,MIN,W 30-17,*,20,32,62.50,268,2,0,109.9,8.38,9.63,1,-1,-1.00,0
25,1993,9,1993-11-14,26-179,SDG,,CHI,L 13-16,*,19,37,51.35,184,0,0,65.6,4.97,4.97,1,1,1.00,0
26,1993,10,1993-11-21,26-186,SDG,,RAI,L 7-12,*,3,8,37.50,38,0,0,53.1,4.75,4.75,2,0,0.00,0
27,1993,11,1993-11-29,26-194,SDG,@,IND,W 31-0,,1,1,100.00,11,0,0,112.5,11.00,11.00,1,-1,-1.00,0
28,1993,14,1993-12-19,26-214,SDG,@,KAN,L 24-28,,19,38,50.00,161,1,2,48.2,4.24,2.39,0,0,,0
29,1993,15,1993-12-27,26-222,SDG,,MIA,W 45-20,,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
30,1994,1,1994-09-04,27-108,WAS,,SEA,L 7-28,*,17,32,53.13,210,1,2,58.1,6.56,4.38,0,0,,0
31,1994,2,1994-09-11,27-115,WAS,@,NOR,W 38-24,*,15,22,68.18,195,4,0,135.4,8.86,12.50,1,1,1.00,0
32,1994,3,1994-09-18,27-122,WAS,@,NYG,L 23-31,*,32,50,64.00,381,2,2,83.8,7.62,6.62,0,0,,0
33,1994,4,1994-09-25,27-129,WAS,,ATL,L 20-27,*,17,29,58.62,230,1,3,55.9,7.93,3.97,0,0,,0
34,1994,5,1994-10-02,27-136,WAS,,DAL,L 7-34,,0,0,,0,0,0,,,,0,0,,0
35,1994,6,1994-10-09,27-143,WAS,@,PHI,L 17-21,,0,0,,0,0,0,,,,0,0,,0
36,1994,7,1994-10-16,27-150,WAS,,ARI,L 16-19,,0,0,,0,0,0,,,,0,0,,0
37,1994,8,1994-10-23,27-157,WAS,@,IND,W 41-27,,0,0,,0,0,0,,,,0,0,,0
38,1994,9,1994-10-30,27-164,WAS,,PHI,L 29-31,,0,0,,0,0,0,,,,0,0,,0
39,1994,10,1994-11-06,27-171,WAS,,SFO,L 22-37,,8,12,66.67,57,1,0,105.2,4.75,6.42,0,0,,0
40,1994,11,1994-11-20,27-185,WAS,@,DAL,L 7-31,,16,35,45.71,193,1,2,48.9,5.51,3.51,0,0,,0
41,1994,12,1994-11-27,27-192,WAS,,NYG,L 19-21,,0,0,,0,0,0,,,,0,0,,0
42,1994,13,1994-12-04,27-199,WAS,@,TAM,L 21-26,,0,0,,0,0,0,,,,0,0,,0
43,1994,14,1994-12-11,27-206,WAS,@,ARI,L 15-17,,0,0,,0,0,0,,,,0,0,,0
44,1994,15,1994-12-18,27-213,WAS,,TAM,L 14-17,,0,0,,0,0,0,,,,0,0,,0
45,1994,16,1994-12-24,27-219,WAS,@,RAM,W 24-21,,0,0,,0,0,0,,,,0,0,,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
46,1995,1,1995-09-03,28-107,SEA,,KAN,L 10-34,,5,9,55.56,77,1,0,121.1,8.56,10.78,0,0,,0
47,1995,7,1995-10-22,28-156,SEA,,SDG,L 25-35,,4,5,80.00,56,0,0,113.3,11.20,11.20,0,0,,0
48,1995,8,1995-10-29,28-163,SEA,@,ARI,L 14-20,*,17,32,53.13,205,2,2,67.8,6.41,4.84,6,3,0.50,0
49,1995,14,1995-12-10,28-205,SEA,@,DEN,W 31-27,,12,23,52.17,157,2,1,84.9,6.83,6.61,1,-1,-1.00,0
50,1995,15,1995-12-17,28-212,SEA,,OAK,W 44-10,*,16,25,64.00,220,1,0,105.4,8.80,9.60,3,-3,-1.00,0
51,1995,16,1995-12-24,28-219,SEA,@,KAN,L 3-26,*,10,26,38.46,80,0,0,47.0,3.08,3.08,1,1,1.00,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
52,1996,2,1996-09-08,29-112,SEA,,DEN,L 20-30,,11,19,57.89,137,1,0,97.9,7.21,8.26,2,3,1.50,0
53,1996,5,1996-09-29,29-133,SEA,,GNB,L 10-31,,1,4,25.00,15,0,0,42.7,3.75,3.75,1,2,2.00,0
54,1996,6,1996-10-06,29-140,SEA,@,MIA,W 22-15,*,18,32,56.25,299,3,1,106.1,9.34,9.81,4,-3,-0.75,0
55,1996,7,1996-10-17,29-151,SEA,@,KAN,L 16-34,*,20,34,58.82,238,1,1,77.8,7.00,6.26,1,1,1.00,0
56,1996,8,1996-10-27,29-161,SEA,,SDG,W 32-13,*,16,33,48.48,206,0,0,68.5,6.24,6.24,2,-2,-1.00,0
57,1996,9,1996-11-03,29-168,SEA,,HOU,W 23-16,*,24,38,63.16,323,1,1,87.9,8.50,7.84,1,0,0.00,0
58,1996,10,1996-11-10,29-175,SEA,,MIN,W 42-23,*,22,33,66.67,263,2,0,111.0,7.97,9.18,0,0,,0
59,1996,11,1996-11-17,29-182,SEA,@,DET,L 16-17,*,8,18,44.44,148,0,1,50.2,8.22,5.72,1,0,0.00,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
60,1997,1,1997-08-31,30-104,SEA,,NYJ,L 3-41,*,10,21,47.62,79,0,0,57.4,3.76,3.76,1,0,0.00,0
61,1997,14,1997-12-07,30-202,SEA,@,BAL,L 24-31,,5,15,33.33,59,0,3,6.7,3.93,-5.07,0,0,,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
62,1998,1,1998-09-06,31-110,SEA,@,PHI,W 38-0,,1,1,100.00,14,0,0,118.7,14.00,14.00,2,-2,-1.00,0
63,1998,5,1998-10-04,31-138,SEA,@,KAN,L 6-17,,8,19,42.11,52,0,1,27.7,2.74,0.37,0,0,,0
64,1998,6,1998-10-11,31-145,SEA,,DEN,L 16-21,,6,8,75.00,109,1,1,116.7,13.63,10.50,0,0,,0
65,1998,7,1998-10-25,31-159,SEA,@,SDG,W 27-20,*,14,21,66.67,234,1,0,119.9,11.14,12.10,3,7,2.33,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
66,1999,8,1999-10-31,32-165,NWE,@,ARI,W 27-3,,0,0,,0,0,0,,,,2,-2,-1.00,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
67,2000,9,2000-11-05,33-170,NWE,,BUF,L 13-16,,11,21,52.38,66,0,1,39.0,3.14,1.00,0,0,,0
,,,67 Games,,,,,21-46-0,,745,1364,54.62,8699,45,42,72.3,6.38,5.65,53,29,0.55,0
