
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Punting,Punting,Punting,Punting
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Pnt,Yds,Y/P,Blck
67,1977,10,1977-11-20,31-105,MIN,@,CHI,L 7-10,*,12,24,50.00,116,0,2,29.2,4.83,1.08,2,0,0.00,0,0,0,0,0,,0
68,1977,11,1977-11-27,31-112,MIN,@,GNB,W 13-6,*,5,8,62.50,68,1,0,129.2,8.50,11.00,4,-11,-2.75,0,0,0,0,0,,0
69,1977,12,1977-12-04,31-119,MIN,,SFO,W 28-27,*,11,19,57.89,94,1,2,48.9,4.95,1.26,3,8,2.67,0,0,0,0,0,,0
70,1977,14,1977-12-17,31-132,MIN,@,DET,W 30-21,*,11,16,68.75,206,2,0,151.0,12.88,15.38,3,-5,-1.67,0,0,0,0,0,,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Punting,Punting,Punting,Punting
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Pnt,Yds,Y/P,Blck
71,1978,10,1978-11-05,32-090,MIN,,DET,W 17-7,,0,2,0.00,0,0,1,0.0,0.00,-22.50,0,0,,0,0,0,0,0,,0
72,1978,15,1978-12-09,32-124,MIN,@,DET,L 14-45,,2,2,100.00,10,0,0,87.5,5.00,5.00,0,0,,0,0,0,0,0,,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Punting,Punting,Punting,Punting
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Pnt,Yds,Y/P,Blck
73,1979,11,1979-11-11,33-096,RAM,@,CHI,L 23-27,,1,4,25.00,24,0,0,52.1,6.00,6.00,0,0,,0,0,0,0,0,,0
74,1979,13,1979-11-25,33-110,RAM,@,SFO,W 26-20,,3,4,75.00,58,1,0,156.2,14.50,19.50,2,-5,-2.50,0,0,0,0,0,,0
75,1979,14,1979-12-02,33-117,RAM,,MIN,W 27-21,,7,14,50.00,161,1,1,85.7,11.50,9.71,2,0,0.00,0,0,0,0,0,,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring,Punting,Punting,Punting,Punting
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts,Pnt,Yds,Y/P,Blck
76,1980,15,1980-12-15,34-130,RAM,,DAL,W 38-14,,0,0,,0,0,0,,,,1,-1,-1.00,0,0,0,0,0,,0
,,,76 Games,,,,,56-20-0,,368,730,50.41,5034,30,40,63.7,6.90,5.25,92,197,2.14,3,3,18,156,6195,39.71,0
