
9,1969,13,1969-12-06,24-082,HOU,,NYJ,L 26-34,,20,35,57.14,192,2,4,52.0,5.49,1.49,2,8,4.00,0,0,0
10,1969,14,1969-12-14,24-090,HOU,,BOS,W 27-23,*,5,7,71.43,31,0,0,80.1,4.43,4.43,1,-6,-6.00,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
11,1970,8,1970-11-08,25-054,NYJ,@,PIT,L 17-21,,6,17,35.29,66,0,0,47.7,3.88,3.88,2,11,5.50,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
12,1971,1,1971-09-19,26-004,NYJ,@,BAL,L 0-22,,2,5,40.00,14,0,0,47.9,2.80,2.80,0,0,,0,0,0
13,1971,5,1971-10-17,26-032,NYJ,,BUF,W 28-17,*,7,12,58.33,140,2,0,138.9,11.67,15.00,2,7,3.50,0,0,0
14,1971,6,1971-10-24,26-039,NYJ,,MIA,L 14-30,*,8,24,33.33,133,2,0,80.7,5.54,7.21,3,31,10.33,0,0,0
15,1971,7,1971-10-31,26-046,NYJ,@,SDG,L 21-49,*,8,18,44.44,83,2,2,55.8,4.61,1.83,3,33,11.00,0,0,0
16,1971,8,1971-11-07,26-053,NYJ,,KAN,W 13-10,*,3,9,33.33,19,0,0,42.4,2.11,2.11,2,18,9.00,0,0,0
17,1971,9,1971-11-14,26-060,NYJ,,BAL,L 13-14,*,9,21,42.86,130,1,3,39.9,6.19,0.71,2,2,1.00,1,1,6
18,1971,10,1971-11-21,26-067,NYJ,@,BUF,W 20-7,*,6,14,42.86,81,2,1,71.7,5.79,5.43,2,12,6.00,0,0,0
19,1971,11,1971-11-28,26-074,NYJ,,SFO,L 21-24,*,1,3,33.33,17,0,0,53.5,5.67,5.67,1,14,14.00,0,0,0
20,1971,12,1971-12-04,26-080,NYJ,@,DAL,L 10-52,,5,15,33.33,7,1,2,25.0,0.47,-4.20,3,37,12.33,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
21,1972,1,1972-09-17,27-002,NYJ,@,BUF,W 41-24,,1,2,50.00,7,0,0,58.3,3.50,3.50,0,0,,0,0,0
22,1972,5,1972-10-15,27-030,NYJ,@,NWE,W 41-13,,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0
23,1972,7,1972-10-29,27-044,NYJ,,NWE,W 34-10,,1,1,100.00,14,1,0,158.3,14.00,34.00,1,1,1.00,0,0,0
24,1972,9,1972-11-12,27-058,NYJ,,BUF,W 41-3,,3,4,75.00,49,1,0,155.2,12.25,17.25,2,7,3.50,0,0,0
25,1972,13,1972-12-11,27-087,NYJ,@,OAK,L 16-24,,0,2,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0
26,1972,14,1972-12-17,27-093,NYJ,,CLE,L 10-26,*,5,12,41.67,44,0,1,17.4,3.67,-0.08,3,24,8.00,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
27,1973,1,1973-09-16,28-001,NOR,,ATL,L 7-62,,3,11,27.27,-5,0,1,1.7,-0.45,-4.55,3,10,3.33,0,0,0
28,1973,2,1973-09-24,28-009,NOR,@,DAL,L 3-40,,2,6,33.33,19,0,1,3.5,3.17,-4.33,0,0,,0,0,0
,,,28 Games,,,,,11-16-1,,137,324,42.28,1553,14,23,42.1,4.79,2.46,52,332,6.38,2,2,12
