
13,2000,9,2000-11-05,29-270,CHI,,IND,W 27-24,*,24,35,68.57,214,1,0,94.2,6.11,6.69,4,1,0.25,0
14,2000,10,2000-11-12,29-277,CHI,@,BUF,L 3-20,*,9,13,69.23,40,0,0,72.6,3.08,3.08,1,2,2.00,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
15,2001,2,2001-09-23,30-226,CHI,,MIN,W 17-10,,18,29,62.07,204,2,1,91.7,7.03,6.86,2,-2,-1.00,0
16,2001,3,2001-10-07,30-240,CHI,@,ATL,W 31-3,*,17,26,65.38,196,1,2,68.8,7.54,4.85,0,0,,0
17,2001,4,2001-10-14,30-247,CHI,,ARI,W 20-13,*,15,21,71.43,116,0,2,45.0,5.52,1.24,2,3,1.50,0
18,2001,5,2001-10-21,30-254,CHI,@,CIN,W 24-0,*,23,30,76.67,232,2,0,120.4,7.73,9.07,3,-2,-0.67,0
19,2001,6,2001-10-28,30-261,CHI,,SFO,W 37-31,*,5,16,31.25,63,0,1,18.5,3.94,1.13,1,-10,-10.00,0
20,2001,8,2001-11-11,30-275,CHI,,GNB,L 12-20,*,28,47,59.57,201,0,0,69.5,4.28,4.28,0,0,,0
21,2001,9,2001-11-18,30-282,CHI,@,TAM,W 27-24,*,14,25,56.00,228,3,1,109.7,9.12,9.72,4,-2,-0.50,0
22,2001,10,2001-11-25,30-289,CHI,@,MIN,W 13-6,*,10,21,47.62,97,0,0,61.0,4.62,4.62,1,0,0.00,0
23,2001,11,2001-12-02,30-296,CHI,,DET,W 13-10,*,17,34,50.00,124,0,1,46.7,3.65,2.32,3,1,0.33,0
24,2001,12,2001-12-09,30-303,CHI,@,GNB,L 7-17,*,18,33,54.55,139,0,1,52.5,4.21,2.85,2,-3,-1.50,0
25,2001,13,2001-12-16,30-310,CHI,,TAM,W 27-3,*,14,29,48.28,190,2,1,78.2,6.55,6.38,3,1,0.33,0
26,2001,14,2001-12-23,30-317,CHI,@,WAS,W 20-15,*,13,26,50.00,98,0,0,59.5,3.77,3.77,3,0,0.00,0
27,2001,15,2001-12-30,30-324,CHI,@,DET,W 24-0,*,17,30,56.67,252,2,0,106.5,8.40,9.73,4,-4,-1.00,0
28,2001,16,2002-01-06,30-331,CHI,,JAX,W 33-13,*,19,28,67.86,159,1,0,94.2,5.68,6.39,1,-1,-1.00,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
29,2002,1,2002-09-08,31-211,CHI,,MIN,W 27-23,*,20,33,60.61,297,2,1,97.7,9.00,8.85,3,4,1.33,0
30,2002,2,2002-09-15,31-218,CHI,@,ATL,W 14-13,*,12,24,50.00,143,1,1,65.1,5.96,4.92,2,-1,-0.50,0
31,2002,3,2002-09-22,31-225,CHI,,NOR,L 23-29,*,26,40,65.00,236,2,1,87.1,5.90,5.78,2,7,3.50,0
32,2002,4,2002-09-29,31-232,CHI,@,BUF,L 27-33,*,19,31,61.29,188,2,0,99.9,6.06,7.35,1,-1,-1.00,0
33,2002,5,2002-10-07,31-240,CHI,,GNB,L 21-34,*,27,49,55.10,353,3,3,72.9,7.20,5.67,0,0,,0
34,2002,8,2002-11-03,31-267,CHI,,PHI,L 13-19,*,19,36,52.78,205,0,0,69.8,5.69,5.69,1,0,0.00,0
35,2002,9,2002-11-10,31-274,CHI,,NWE,L 30-33,,8,18,44.44,72,1,1,51.2,4.00,2.61,0,0,,0
36,2002,11,2002-11-24,31-288,CHI,,DET,W 20-17,,21,35,60.00,250,1,0,91.4,7.14,7.71,1,0,0.00,0
37,2002,12,2002-12-01,31-295,CHI,@,GNB,L 20-30,*,25,36,69.44,191,1,1,79.7,5.31,4.61,2,2,1.00,0
38,2002,13,2002-12-09,31-303,CHI,@,MIA,L 9-27,*,3,12,25.00,9,0,1,4.9,0.75,-3.00,1,0,0.00,0
,,,38 Games,,,,,20-18-0,,610,1046,58.32,6387,36,31,75.2,6.11,5.46,55,4,0.07,0
