
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,TD,Pts
47,1983,1,1983-09-04,28-082,CHI,,ATL,L 17-20,,1,1,100.00,19,0,0,118.7,19.00,19.00,0,0,,0,0,0,,0,0,0
48,1983,3,1983-09-18,28-096,CHI,@,NOR,L 31-34,,7,14,50.00,128,0,2,42.3,9.14,2.71,2,11,5.50,0,0,0,,0,0,0
49,1983,4,1983-09-25,28-103,CHI,@,BAL,L 19-22,,8,16,50.00,153,1,2,64.8,9.56,5.19,3,10,3.33,1,0,0,,0,1,6
50,1983,5,1983-10-02,28-110,CHI,,DEN,W 31-14,,1,3,33.33,72,1,1,81.9,24.00,15.67,4,4,1.00,0,0,0,,0,0,0
51,1983,6,1983-10-09,28-117,CHI,,MIN,L 14-23,,11,21,52.38,167,0,0,78.9,7.95,7.95,3,30,10.00,0,0,0,,0,0,0
52,1983,7,1983-10-16,28-124,CHI,@,DET,L 17-31,*,28,45,62.22,336,2,0,99.9,7.47,8.36,2,19,9.50,0,0,0,,0,0,0
53,1983,8,1983-10-23,28-131,CHI,@,PHI,W 7-6,*,9,18,50.00,102,1,0,85.9,5.67,6.78,4,41,10.25,0,0,0,,0,0,0
54,1983,9,1983-10-30,28-138,CHI,,DET,L 17-38,*,11,23,47.83,131,0,2,29.4,5.70,1.78,3,14,4.67,0,0,0,,0,0,0
55,1983,11,1983-11-13,28-152,CHI,,PHI,W 17-14,,0,4,0.00,0,0,0,39.6,0.00,0.00,1,13,13.00,0,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,TD,Pts
56,1987,3,1987-10-04,32-112,RAI,,KAN,W 35-17,*,10,18,55.56,248,2,0,137.5,13.78,16.00,4,63,15.75,1,0,0,,0,1,6
57,1987,4,1987-10-12,32-120,RAI,@,DEN,L 14-30,*,18,34,52.94,175,1,3,40.7,5.15,1.76,3,34,11.33,0,0,0,,0,0,0
58,1987,5,1987-10-18,32-126,RAI,,SDG,L 17-23,*,11,31,35.48,207,2,1,67.5,6.68,6.52,4,47,11.75,0,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,TD,Pts
59,1989,11,1989-11-19,34-158,RAI,@,HOU,L 7-23,,2,2,100.00,50,0,0,118.7,25.00,25.00,1,16,16.00,0,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,TD,Pts
60,1990,4,1990-09-30,35-108,RAI,,CHI,W 24-10,,0,0,,0,0,0,,,,1,-2,-2.00,0,0,0,,0,0,0
61,1990,11,1990-11-25,35-164,RAI,,KAN,L 24-27,,1,1,100.00,36,0,0,118.7,36.00,36.00,0,0,,0,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,TD,Pts
62,1991,1,1991-09-01,36-079,RAI,@,HOU,L 17-47,,6,10,60.00,127,1,1,97.9,12.70,10.20,3,11,3.67,0,0,0,,0,0,0
63,1991,11,1991-11-17,36-156,RAI,,SEA,W 31-7,,0,1,0.00,0,0,0,39.6,0.00,0.00,2,-4,-2.00,0,0,0,,0,0,0
64,1991,12,1991-11-24,36-163,RAI,@,CIN,W 38-14,,0,0,,0,0,0,,,,2,2,1.00,0,0,0,,0,0,0
65,1991,15,1991-12-16,36-185,RAI,@,NOR,L 0-27,,0,3,0.00,0,0,1,0.0,0.00,-15.00,1,11,11.00,0,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,TD,Pts
66,1992,12,1992-11-29,37-168,RAI,@,SDG,L 3-27,,2,5,40.00,25,0,0,56.2,5.00,5.00,0,0,,0,0,0,,0,0,0
67,1992,13,1992-12-06,37-175,RAI,,KAN,W 28-7,,0,0,,0,0,0,,,,2,-3,-1.50,0,0,0,,0,0,0
68,1992,14,1992-12-14,37-183,RAI,@,MIA,L 7-20,,3,6,50.00,18,0,0,56.2,3.00,3.00,1,16,16.00,0,0,0,,0,0,0
69,1992,15,1992-12-20,37-189,RAI,,SDG,L 14-36,,9,20,45.00,115,2,2,57.3,5.75,3.25,3,24,8.00,0,0,0,,0,0,0
70,1992,16,1992-12-26,37-195,RAI,@,WAS,W 21-20,,15,22,68.18,214,2,1,110.8,9.73,9.50,5,42,8.40,0,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,TD,Pts
71,1993,3,1993-09-19,38-097,RAI,,CLE,L 16-19,,2,2,100.00,30,0,0,118.7,15.00,15.00,0,0,,0,0,0,,0,0,0
72,1993,4,1993-10-03,38-111,RAI,@,KAN,L 9-24,*,15,26,57.69,192,1,0,93.7,7.38,8.15,4,23,5.75,0,0,0,,0,0,0
73,1993,5,1993-10-10,38-118,RAI,,NYJ,W 24-20,,14,22,63.64,247,2,1,113.3,11.23,11.00,3,24,8.00,0,0,0,,0,0,0
74,1993,6,1993-10-18,38-126,RAI,@,DEN,W 23-20,,0,1,0.00,0,0,1,0.0,0.00,-45.00,0,0,,0,0,0,,0,0,0
75,1993,13,1993-12-12,38-181,RAI,,SEA,W 27-23,,3,5,60.00,39,0,1,45.0,7.80,-1.20,3,0,0.00,0,0,0,,0,0,0
76,1993,15,1993-12-26,38-195,RAI,@,GNB,L 0-28,,11,20,55.00,132,0,1,54.6,6.60,4.35,4,4,1.00,0,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,TD,Pts
77,1994,1,1994-09-05,39-083,RAI,@,SFO,L 14-44,,2,5,40.00,28,0,0,58.7,5.60,5.60,2,4,2.00,0,0,0,,0,0,0
78,1994,2,1994-09-11,39-089,RAI,,SEA,L 9-38,,4,7,57.14,50,0,0,79.5,7.14,7.14,1,23,23.00,0,0,0,,0,0,0
79,1994,3,1994-09-18,39-096,RAI,@,DEN,W 48-16,,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0,,0,0,0
80,1994,4,1994-09-25,39-103,RAI,,SDG,L 24-26,,1,1,100.00,1,0,0,79.2,1.00,1.00,0,0,,0,0,0,,0,0,0
81,1994,6,1994-10-16,39-124,RAI,@,MIA,L 17-20,,1,4,25.00,8,0,0,39.6,2.00,2.00,0,0,,0,0,0,,0,0,0
82,1994,10,1994-11-13,39-152,RAI,@,RAM,W 20-17,,0,1,0.00,0,0,0,39.6,0.00,0.00,3,-3,-1.00,0,0,0,,0,0,0
83,1994,12,1994-11-27,39-166,RAI,,PIT,L 3-21,,7,11,63.64,61,0,0,78.2,5.55,5.55,0,0,,0,0,0,,0,0,0
84,1994,13,1994-12-05,39-174,RAI,@,SDG,W 24-17,,2,2,100.00,9,1,0,125.0,4.50,14.50,0,0,,0,0,0,,0,0,0
85,1994,16,1994-12-24,39-193,RAI,,KAN,L 9-19,,1,1,100.00,65,1,0,158.3,65.00,85.00,0,0,,0,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,TD,Pts
86,1995,4,1995-09-24,40-102,OAK,,PHI,W 48-17,,3,4,75.00,79,1,0,156.2,19.75,24.75,1,-1,-1.00,0,0,0,,0,0,0
87,1995,5,1995-10-01,40-109,OAK,@,NYJ,W 47-10,,0,0,,0,0,0,,,,2,-2,-1.00,0,0,0,,0,0,0
88,1995,7,1995-10-16,40-124,OAK,@,DEN,L 0-27,,5,14,35.71,64,0,1,21.1,4.57,1.36,0,0,,0,0,0,,0,0,0
89,1995,8,1995-10-22,40-130,OAK,,IND,W 30-17,*,23,35,65.71,335,2,1,103.9,9.57,9.43,4,15,3.75,0,0,0,,0,0,0
90,1995,9,1995-11-05,40-144,OAK,@,CIN,W 20-17,,0,1,0.00,0,0,0,39.6,0.00,0.00,0,0,,0,0,0,,0,0,0
91,1995,11,1995-11-19,40-158,OAK,,DAL,L 21-34,,20,41,48.78,232,2,1,72.4,5.66,5.54,3,10,3.33,0,0,0,,0,0,0
92,1995,12,1995-11-27,40-166,OAK,@,SDG,L 6-12,*,17,32,53.13,192,0,3,32.3,6.00,1.78,0,0,,0,0,0,,0,0,0
93,1995,13,1995-12-03,40-172,OAK,,KAN,L 23-29,*,23,37,62.16,227,0,2,56.9,6.14,3.70,1,1,1.00,0,0,0,,0,0,0
94,1995,16,1995-12-24,40-193,OAK,,DEN,L 28-31,,9,11,81.82,107,1,0,137.5,9.73,11.55,3,13,4.33,0,0,0,,0,0,0
,,,94 Games,,,,,37-57-0,,704,1390,50.65,9485,52,74,63.0,6.82,5.18,212,1129,5.33,14,13,253,19.46,0,14,84
