
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
62,1978,7,1978-10-15,27-038,BAL,,NYJ,L 10-33,*,5,6,83.33,51,0,0,102.1,8.50,8.50,1,14,14.00,0,0,0
63,1978,10,1978-11-06,27-060,BAL,,WAS,W 21-17,*,10,19,52.63,191,3,1,105.5,10.05,10.84,7,16,2.29,0,0,0
64,1978,11,1978-11-12,27-066,BAL,@,SEA,W 17-14,*,12,17,70.59,128,1,0,111.9,7.53,8.71,1,8,8.00,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
65,1979,1,1979-09-02,27-360,BAL,@,KAN,L 0-14,*,14,26,53.85,120,0,1,50.2,4.62,2.88,1,1,1.00,0,0,0
66,1979,8,1979-10-21,28-044,BAL,@,BUF,W 14-13,*,8,25,32.00,164,1,1,52.7,6.56,5.56,2,4,2.00,1,1,6
67,1979,9,1979-10-28,28-051,BAL,,NWE,W 31-26,*,17,30,56.67,280,1,1,85.4,9.33,8.50,6,29,4.83,0,0,0
68,1979,10,1979-11-04,28-058,BAL,,CIN,W 38-28,*,4,11,36.36,79,1,0,92.6,7.18,9.00,1,6,6.00,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
69,1980,1,1980-09-07,29-000,BAL,@,NYJ,W 17-14,*,24,42,57.14,257,0,1,65.3,6.12,5.05,3,33,11.00,1,1,6
70,1980,2,1980-09-14,29-007,BAL,,PIT,L 17-20,*,19,34,55.88,250,1,1,76.8,7.35,6.62,2,26,13.00,0,0,0
71,1980,3,1980-09-21,29-014,BAL,@,HOU,L 16-21,*,11,29,37.93,137,1,0,64.9,4.72,5.41,0,0,,0,0,0
72,1980,4,1980-09-28,29-021,BAL,,NYJ,W 35-21,*,18,25,72.00,275,3,2,114.2,11.00,9.80,3,9,3.00,0,0,0
73,1980,5,1980-10-05,29-028,BAL,@,MIA,W 30-17,*,18,26,69.23,282,3,0,143.4,10.85,13.15,1,9,9.00,1,1,6
74,1980,6,1980-10-12,29-035,BAL,@,BUF,W 17-12,*,10,21,47.62,206,1,1,78.7,9.81,8.62,4,9,2.25,0,0,0
75,1980,7,1980-10-19,29-042,BAL,,NWE,L 21-37,*,15,21,71.43,180,2,2,89.5,8.57,6.19,2,21,10.50,0,0,0
76,1980,8,1980-10-26,29-049,BAL,,STL,L 10-17,*,19,43,44.19,250,1,2,51.5,5.81,4.19,3,21,7.00,0,0,0
77,1980,9,1980-11-02,29-056,BAL,@,KAN,W 31-24,*,17,29,58.62,211,2,2,75.5,7.28,5.55,1,16,16.00,0,0,0
78,1980,10,1980-11-09,29-063,BAL,,CLE,L 27-28,*,27,39,69.23,289,3,1,105.6,7.41,7.79,1,6,6.00,0,0,0
79,1980,11,1980-11-16,29-070,BAL,@,DET,W 10-9,*,9,17,52.94,150,0,3,43.4,8.82,0.88,4,14,3.50,0,0,0
80,1980,12,1980-11-23,29-077,BAL,@,NWE,L 21-47,*,2,6,33.33,24,0,2,6.9,4.00,-11.00,0,0,,0,0,0
81,1980,14,1980-12-07,29-091,BAL,@,CIN,L 33-34,*,21,40,52.50,249,2,1,78.0,6.23,6.10,2,4,2.00,0,0,0
82,1980,15,1980-12-14,29-098,BAL,,MIA,L 14-24,*,16,35,45.71,149,1,2,43.6,4.26,2.26,1,7,7.00,0,0,0
83,1980,16,1980-12-21,29-105,BAL,,KAN,L 28-38,*,22,39,56.41,225,3,1,88.1,5.77,6.15,0,0,,0,0,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing,Scoring,Scoring
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD,TD,Pts
84,1981,1,1981-09-06,29-364,BAL,@,NWE,W 29-28,*,12,20,60.00,113,0,0,75.6,5.65,5.65,2,3,1.50,0,0,0
85,1981,2,1981-09-13,30-006,BAL,,BUF,L 3-35,*,5,11,45.45,30,0,1,14.6,2.73,-1.36,0,0,,0,0,0
86,1981,3,1981-09-20,30-013,BAL,@,DEN,L 10-28,*,7,19,36.84,65,0,1,25.1,3.42,1.05,1,1,1.00,0,0,0
87,1981,4,1981-09-27,30-020,BAL,,MIA,L 28-31,*,20,27,74.07,357,3,1,137.5,13.22,13.78,1,16,16.00,0,0,0
88,1981,5,1981-10-04,30-027,BAL,@,BUF,L 17-23,*,22,36,61.11,275,2,1,91.8,7.64,7.50,2,-2,-1.00,0,0,0
89,1981,6,1981-10-11,30-034,BAL,,CIN,L 19-41,*,22,30,73.33,310,1,2,89.6,10.33,8.00,1,3,3.00,0,0,0
90,1981,7,1981-10-18,30-041,BAL,,SDG,L 14-43,*,20,37,54.05,255,2,2,71.3,6.89,5.54,2,9,4.50,0,0,0
