
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
14,2011,7,2011-10-23,28-066,IND,@,NOR,L 7-62,,3,5,60.00,35,0,0,81.2,7.00,7.00,0,0,,0
15,2011,9,2011-11-06,28-080,IND,,ATL,L 7-31,,4,6,66.67,20,0,0,71.5,3.33,3.33,0,0,,0
16,2011,10,2011-11-13,28-087,IND,,JAX,L 3-17,,7,10,70.00,67,0,0,88.3,6.70,6.70,0,0,,0
17,2011,12,2011-12-04,28-108,IND,@,NWE,L 24-31,*,30,37,81.08,353,2,1,113.2,9.54,9.41,1,-1,-1.00,0
18,2011,13,2011-12-11,28-115,IND,@,BAL,L 10-24,*,17,37,45.95,136,1,1,53.4,3.68,3.00,0,0,,0
19,2011,14,2011-12-18,28-122,IND,,TEN,W 27-13,*,11,17,64.71,82,1,0,95.7,4.82,6.00,3,-3,-1.00,0
20,2011,15,2011-12-22,28-126,IND,,HOU,W 19-16,*,23,41,56.10,244,1,0,81.8,5.95,6.44,1,2,2.00,0
21,2011,16,2012-01-01,28-136,IND,@,JAX,L 13-19,*,27,40,67.50,264,1,2,73.3,6.60,4.85,1,7,7.00,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
22,2012,14,2012-12-16,29-120,TAM,@,NOR,L 0-41,,4,7,57.14,51,0,0,80.1,7.29,7.29,0,0,,0
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
23,2013,10,2013-11-17,30-091,TAM,,ATL,W 41-28,,,,,,,,,,,,,,
24,2013,16,2013-12-29,30-133,TAM,@,NOR,L 17-42,,,,,,,,,,,,,,
,,,,,,,,,,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Rushing
Rk,Year,G#,Date,Age,Tm,,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Rate,Y/A,AY/A,Att,Yds,Y/A,TD
25,2015,2,2015-09-20,32-033,DET,@,MIN,L 16-26,,0,0,,0,0,0,,,,0,0,,0
26,2015,5,2015-10-11,32-054,DET,,ARI,L 17-42,,21,38,55.26,191,1,1,66.9,5.03,4.37,0,0,,0
,,,26 Games,,,,,3-23-0,,297,510,58.24,3122,15,13,75.3,6.12,5.56,13,34,2.62,0
