
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,XPM,XPA,XP%,FGM,FGA,FG%,2PM,TD,Pts,Sk,Tkl,Ast
128,2012,1,2012-09-09,31-131,NWE,@,TEN,W 34-13,5,3,14,4.67,0,0,0,,0,0,0,,0,0,0,,0,,,,,,,,0,0,0.0,0,0
129,2012,2,2012-09-16,31-138,NWE,,ARI,L 18-20,11,5,95,19.00,0,0,0,,0,0,0,,0,0,0,,0,,,,,,,,0,0,0.0,0,0
130,2012,3,2012-09-23,31-145,NWE,@,BAL,L 30-31,10,8,142,17.75,0,0,0,,0,0,0,,0,0,0,,0,,,,,,,,0,0,0.0,0,0
131,2012,4,2012-09-30,31-152,NWE,@,BUF,W 52-28,11,9,129,14.33,0,0,0,,0,0,0,,0,1,14,14.00,0,,,,,,,,0,0,0.0,0,0
132,2012,5,2012-10-07,31-159,NWE,,DEN,W 31-21,15,13,104,8.00,1,0,0,,0,0,0,,0,1,5,5.00,0,,,,,,,,1,6,0.0,0,0
133,2012,6,2012-10-14,31-166,NWE,@,SEA,L 23-24,14,10,138,13.80,1,0,0,,0,0,0,,0,4,68,17.00,0,,,,,,,,1,6,0.0,0,0
134,2012,7,2012-10-21,31-173,NWE,,NYJ,W 29-26,8,6,66,11.00,0,0,0,,0,1,17,17.00,0,2,21,10.50,0,,,,,,,,0,0,0.0,0,0
135,2012,8,2012-10-28,31-180,NWE,@,STL,W 45-7,9,6,48,8.00,0,0,0,,0,0,0,,0,0,0,,0,,,,,,,,0,0,0.0,0,0
136,2012,9,2012-11-11,31-194,NWE,,BUF,W 37-31,11,6,74,12.33,0,0,0,,0,0,0,,0,0,0,,0,,,,,,,,0,0,0.0,0,0
137,2012,10,2012-11-18,31-201,NWE,,IND,W 59-24,11,7,80,11.43,0,0,0,,0,0,0,,0,0,0,,0,,,,,,,,0,0,0.0,0,0
138,2012,11,2012-11-22,31-205,NWE,@,NYJ,W 49-19,10,7,71,10.14,1,0,0,,0,1,9,9.00,0,1,0,0.00,0,,,,,,,,1,6,0.0,0,0
139,2012,12,2012-12-02,31-215,NWE,@,MIA,W 23-16,18,12,103,8.58,1,0,0,,0,0,0,,0,0,0,,0,,,,,,,,1,6,0.0,0,0
140,2012,13,2012-12-10,31-223,NWE,,HOU,W 42-14,8,3,52,17.33,0,0,0,,0,1,7,7.00,0,4,50,12.50,0,,,,,,,,0,0,0.0,0,0
141,2012,14,2012-12-16,31-229,NWE,,SFO,L 34-41,9,5,56,11.20,0,0,0,,0,0,0,,0,5,13,2.60,0,,,,,,,,0,0,0.0,1,0
142,2012,15,2012-12-23,31-236,NWE,@,JAX,W 23-16,12,10,88,8.80,1,1,9,9.00,0,0,0,,0,3,42,14.00,0,,,,,,,,1,6,0.0,0,0
143,2012,16,2012-12-30,31-243,NWE,,MIA,W 28-0,12,8,94,11.75,1,1,11,11.00,0,0,0,,0,4,30,7.50,0,,,,,,,,1,6,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,XPM,XPA,XP%,FGM,FGA,FG%,2PM,TD,Pts,Sk,Tkl,Ast
144,2013,1,2013-09-05,32-127,DEN,,BAL,W 49-27,11,9,67,7.44,2,0,0,,0,0,0,,0,2,27,13.50,0,,,,,,,,2,12,0.0,1,0
145,2013,2,2013-09-15,32-137,DEN,@,NYG,W 41-23,8,3,39,13.00,1,0,0,,0,0,0,,0,0,0,,0,,,,,,,,1,6,0.0,0,0
146,2013,3,2013-09-23,32-145,DEN,,OAK,W 37-21,8,7,84,12.00,1,0,0,,0,0,0,,0,0,0,,0,,,,,,,,1,6,0.0,0,0
147,2013,4,2013-09-29,32-151,DEN,,PHI,W 52-20,9,7,76,10.86,2,0,0,,0,0,0,,0,0,0,,0,,,,,,,,2,12,0.0,0,0
148,2013,5,2013-10-06,32-158,DEN,@,DAL,W 51-48,6,5,49,9.80,1,0,0,,0,0,0,,0,0,0,,0,,,,,,,,1,6,0.0,0,0
149,2013,6,2013-10-13,32-165,DEN,,JAX,W 35-19,8,6,63,10.50,1,0,0,,0,0,0,,0,0,0,,0,,,,,,,,1,6,0.0,1,0
150,2013,7,2013-10-20,32-172,DEN,@,IND,L 33-39,12,7,96,13.71,0,0,0,,0,0,0,,0,0,0,,0,,,,,,,,0,0,0.0,0,0
151,2013,8,2013-10-27,32-179,DEN,,WAS,W 45-21,10,6,81,13.50,1,0,0,,0,0,0,,0,0,0,,0,,,,,,,,1,6,0.0,0,0
152,2013,9,2013-11-10,32-193,DEN,@,SDG,W 28-20,6,3,21,7.00,0,0,0,,0,0,0,,0,0,0,,0,,,,,,,,0,0,0.0,0,0
153,2013,10,2013-11-17,32-200,DEN,,KAN,W 27-17,10,8,72,9.00,0,0,0,,0,0,0,,0,0,0,,0,,,,,,,,0,0,0.0,0,0
154,2013,11,2013-11-24,32-207,DEN,@,NWE,L 31-34,8,4,31,7.75,0,0,0,,0,0,0,,0,2,13,6.50,0,,,,,,,,0,0,0.0,0,0
155,2013,12,2013-12-01,32-214,DEN,@,KAN,W 35-28,5,3,38,12.67,0,0,0,,0,0,0,,0,3,5,1.67,0,,,,,,,,0,0,0.0,0,0
156,2013,13,2013-12-08,32-221,DEN,,TEN,W 51-28,10,5,61,12.20,1,0,0,,0,0,0,,0,3,25,8.33,0,,,,,,,,1,6,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,XPM,XPA,XP%,FGM,FGA,FG%,2PM,TD,Pts,Sk,Tkl,Ast
157,2014,3,2014-09-21,33-143,DEN,@,SEA,L 20-26,9,6,60,10.00,0,0,0,,0,0,0,,0,0,0,,0,,,,,,,,0,0,0.0,0,0
158,2014,4,2014-10-05,33-157,DEN,,ARI,W 41-20,9,7,58,8.29,0,0,0,,0,0,0,,0,0,0,,0,,,,,,,,0,0,0.0,1,0
159,2014,5,2014-10-12,33-164,DEN,@,NYJ,W 31-17,1,1,8,8.00,0,0,0,,0,0,0,,0,0,0,,0,,,,,,,,0,0,0.0,0,0
160,2014,6,2014-10-19,33-171,DEN,,SFO,W 42-17,3,3,50,16.67,1,0,0,,0,0,0,,0,0,0,,0,,,,,,,,1,6,0.0,0,0
161,2014,7,2014-10-23,33-175,DEN,,SDG,W 35-21,2,2,5,2.50,0,0,0,,0,0,0,,0,0,0,,0,,,,,,,,0,0,0.0,0,0
162,2014,8,2014-11-02,33-185,DEN,@,NWE,L 21-43,8,3,31,10.33,0,0,0,,0,0,0,,0,0,0,,0,,,,,,,,0,0,0.0,0,0
163,2014,9,2014-11-09,33-192,DEN,@,OAK,W 41-17,5,4,24,6.00,0,0,0,,0,0,0,,0,0,0,,0,,,,,,,,0,0,0.0,0,0
164,2014,10,2014-11-16,33-199,DEN,@,STL,L 7-22,6,4,28,7.00,0,0,0,,0,0,0,,0,0,0,,0,,,,,,,,0,0,0.0,0,0
165,2014,11,2014-11-23,33-206,DEN,,MIA,W 39-36,4,4,18,4.50,1,0,0,,0,0,0,,0,0,0,,0,,,,,,,,1,6,0.0,0,0
166,2014,12,2014-11-30,33-213,DEN,@,KAN,W 29-16,2,1,12,12.00,0,0,0,,0,0,0,,0,0,0,,0,,,,,,,,0,0,0.0,0,0
167,2014,13,2014-12-07,33-220,DEN,,BUF,W 24-17,6,6,82,13.67,0,0,0,,0,0,0,,0,1,7,7.00,0,,,,,,,,0,0,0.0,0,0
168,2014,14,2014-12-14,33-227,DEN,@,SDG,W 22-10,3,2,16,8.00,0,0,0,,0,0,0,,0,2,16,8.00,0,,,,,,,,0,0,0.0,0,0
169,2014,15,2014-12-22,33-235,DEN,@,CIN,L 28-37,4,4,30,7.50,0,0,0,,0,0,0,,0,3,14,4.67,0,,,,,,,,0,0,0.0,0,0
170,2014,16,2014-12-28,33-241,DEN,,OAK,W 47-14,2,2,42,21.00,0,0,0,,0,0,0,,0,5,37,7.40,0,,,,,,,,0,0,0.0,0,0
,,,,,,,,,Receiving,Receiving,Receiving,Receiving,Receiving,Rushing,Rushing,Rushing,Rushing,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Scoring,Sacks &amp; Tackles,Sacks &amp; Tackles,Sacks &amp; Tackles
Rk,Year,G#,Date,Age,Tm,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Att,Yds,Y/A,TD,Rt,Yds,Y/Rt,TD,Ret,Yds,Y/R,TD,XPM,XPA,XP%,FGM,FGA,FG%,2PM,TD,Pts,Sk,Tkl,Ast
171,2015,9,2015-11-15,34-198,STL,,CHI,L 13-37,6,3,32,10.67,0,0,0,,0,0,0,,0,0,0,,0,,,,,,,,0,0,0.0,0,0
172,2015,10,2015-11-22,34-205,STL,@,BAL,L 13-16,4,2,13,6.50,0,0,0,,0,0,0,,0,1,10,10.00,0,,,,,,,,0,0,0.0,0,0
173,2015,11,2015-11-29,34-212,STL,@,CIN,L 7-31,3,2,12,6.00,0,0,0,,0,0,0,,0,1,13,13.00,0,,,,,,,,0,0,0.0,0,0
,,,173 Games,,,,,116-57-0,1266,897,9879,11.01,50,19,151,7.95,0,183,4138,22.61,1,264,2584,9.79,0,2,2,100.0,1,1,100.0,1,51,313,0.0,12,1
